Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. PROS-9-1],Synechococcus sp. PROS-9-1,Synechococcus sp. PROS-9-1,1968775,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186519109.1?report=genbank&log$=prottop&blast_rank=559&RID=WF75DNHA016"",""WP_186519109.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. s2_metabat2_7],Synechococcus sp. s2_metabat2_7,Synechococcus sp. s2_metabat2_7,2652853,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NKB73235.1?report=genbank&log$=prottop&blast_rank=560&RID=WF75DNHA016"",""NKB73235.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. CC9311],Synechococcus sp. CC9311,Synechococcus sp. CC9311,64471,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011619266.1?report=genbank&log$=prottop&blast_rank=561&RID=WF75DNHA016"",""WP_011619266.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Cyanobium sp. MED195],Cyanobium sp. MED195,Cyanobium sp. MED195,2024870,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAK16220.1?report=genbank&log$=prottop&blast_rank=562&RID=WF75DNHA016"",""MAK16220.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. SYN20],Synechococcus sp. SYN20,Synechococcus sp. SYN20,1050714,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186522583.1?report=genbank&log$=prottop&blast_rank=563&RID=WF75DNHA016"",""WP_186522583.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. WH 8020],Synechococcus sp. WH 8020,Synechococcus sp. WH 8020,32052,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048346454.1?report=genbank&log$=prottop&blast_rank=564&RID=WF75DNHA016"",""WP_048346454.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. UW179B],Synechococcus sp. UW179B,Synechococcus sp. UW179B,2575516,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115071888.1?report=genbank&log$=prottop&blast_rank=565&RID=WF75DNHA016"",""WP_115071888.1"")"
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Synechococcus sp. MVIR-18-1],Synechococcus sp. MVIR-18-1,Synechococcus sp. MVIR-18-1,1386941,28.6,28.6,93%,345,56.25,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186590363.1?report=genbank&log$=prottop&blast_rank=566&RID=WF75DNHA016"",""WP_186590363.1"")"
MULTISPECIES: glycosyltransferase [unclassified Mesorhizobium],unclassified Mesorhizobium,unclassified Mesorhizobium,325217,28.6,28.6,73%,345,75.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179296524.1?report=genbank&log$=prottop&blast_rank=567&RID=WF75DNHA016"",""WP_179296524.1"")"
glycosyltransferase [Mesorhizobium sp. WSM4310],Mesorhizobium sp. WSM4310,Mesorhizobium sp. WSM4310,2589883,28.6,28.6,73%,345,75.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185975265.1?report=genbank&log$=prottop&blast_rank=568&RID=WF75DNHA016"",""WP_185975265.1"")"
MULTISPECIES: glycosyltransferase [unclassified Mesorhizobium],unclassified Mesorhizobium,unclassified Mesorhizobium,325217,28.6,28.6,73%,345,75.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185973423.1?report=genbank&log$=prottop&blast_rank=569&RID=WF75DNHA016"",""WP_185973423.1"")"
MULTISPECIES: glycosyltransferase [unclassified Mesorhizobium],unclassified Mesorhizobium,unclassified Mesorhizobium,325217,28.6,28.6,73%,345,75.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179301056.1?report=genbank&log$=prottop&blast_rank=570&RID=WF75DNHA016"",""WP_179301056.1"")"
glycosyltransferase [Mesorhizobium sp. WSM4312],Mesorhizobium sp. WSM4312,Mesorhizobium sp. WSM4312,2029411,28.6,28.6,73%,345,75.00,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179295983.1?report=genbank&log$=prottop&blast_rank=571&RID=WF75DNHA016"",""WP_179295983.1"")"
glycosyltransferase [Mesorhizobium loti],Mesorhizobium loti,Mesorhizobium loti,381,28.6,28.6,73%,345,75.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027047553.1?report=genbank&log$=prottop&blast_rank=572&RID=WF75DNHA016"",""WP_027047553.1"")"
glycosyl transferase family 1 [Mesorhizobium sp. SEMIA 3007],Mesorhizobium sp. SEMIA 3007,Mesorhizobium sp. SEMIA 3007,1862350,28.6,28.6,73%,345,75.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODA97329.1?report=genbank&log$=prottop&blast_rank=573&RID=WF75DNHA016"",""ODA97329.1"")"
MULTISPECIES: glycosyltransferase [Mesorhizobium],Mesorhizobium,Mesorhizobium,68287,28.6,28.6,73%,345,75.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064981524.1?report=genbank&log$=prottop&blast_rank=574&RID=WF75DNHA016"",""WP_064981524.1"")"
hypothetical protein EKK45_18495 [Curvibacter sp.],Curvibacter sp.,Curvibacter sp.,1888168,28.6,28.6,86%,345,66.67,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RUP25726.1?report=genbank&log$=prottop&blast_rank=575&RID=WF75DNHA016"",""RUP25726.1"")"
"sensor protein PhoQ, regulator of virulence determinants [Salmonella enterica subsp. enterica serovar Paratyphi A]",Salmonella enterica subsp. enterica serovar Paratyphi A,Salmonella enterica subsp. enterica serovar Paratyphi A,54388,28.6,28.6,73%,345,75.00,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDV70062.1?report=genbank&log$=prottop&blast_rank=576&RID=WF75DNHA016"",""CDV70062.1"")"
MULTISPECIES: cellulase family glycosylhydrolase [Rhodococcus],Rhodococcus,Rhodococcus,1827,28.6,28.6,93%,345,66.67,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064073673.1?report=genbank&log$=prottop&blast_rank=577&RID=WF75DNHA016"",""WP_064073673.1"")"
cellulase family glycosylhydrolase [Rhodococcus sp. D-46],Rhodococcus sp. D-46,Rhodococcus sp. D-46,2716265,28.6,28.6,93%,345,66.67,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165638324.1?report=genbank&log$=prottop&blast_rank=578&RID=WF75DNHA016"",""WP_165638324.1"")"
glycosyl transferase family 1 [Mesorhizobium sp. WSM4312],Mesorhizobium sp. WSM4312,Mesorhizobium sp. WSM4312,2029411,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBB66910.1?report=genbank&log$=prottop&blast_rank=579&RID=WF75DNHA016"",""PBB66910.1"")"
glycosyltransferase family 4 protein [Mesorhizobium sp. WSM4315],Mesorhizobium sp. WSM4315,Mesorhizobium sp. WSM4315,2589882,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TRC73693.1?report=genbank&log$=prottop&blast_rank=580&RID=WF75DNHA016"",""TRC73693.1"")"
glycosyltransferase family 4 protein [Mesorhizobium sp. WSM4310],Mesorhizobium sp. WSM4310,Mesorhizobium sp. WSM4310,2589883,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TRC78290.1?report=genbank&log$=prottop&blast_rank=581&RID=WF75DNHA016"",""TRC78290.1"")"
glycosyltransferase [Mesorhizobium intechi],Mesorhizobium intechi,Mesorhizobium intechi,537601,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143972786.1?report=genbank&log$=prottop&blast_rank=582&RID=WF75DNHA016"",""WP_143972786.1"")"
glycosyl transferase family 1 [Mesorhizobium sp. WSM4304],Mesorhizobium sp. WSM4304,Mesorhizobium sp. WSM4304,2029408,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBB23861.1?report=genbank&log$=prottop&blast_rank=583&RID=WF75DNHA016"",""PBB23861.1"")"
glycosyl transferase family 1 [Mesorhizobium sp. WSM4311],Mesorhizobium sp. WSM4311,Mesorhizobium sp. WSM4311,2029410,28.6,28.6,73%,345,75.00,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBC21971.1?report=genbank&log$=prottop&blast_rank=584&RID=WF75DNHA016"",""PBC21971.1"")"
glycosyltransferase [Mesorhizobium huakuii],Mesorhizobium huakuii,Mesorhizobium huakuii,28104,28.6,28.6,73%,345,75.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084791712.1?report=genbank&log$=prottop&blast_rank=585&RID=WF75DNHA016"",""WP_084791712.1"")"
glycosyltransferase [Mesorhizobium sp. SEMIA 3007],Mesorhizobium sp. SEMIA 3007,Mesorhizobium sp. SEMIA 3007,1862350,28.6,28.6,73%,345,75.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083246486.1?report=genbank&log$=prottop&blast_rank=586&RID=WF75DNHA016"",""WP_083246486.1"")"
aldehyde dehydrogenase family protein [Nocardia gamkensis],Nocardia gamkensis,Nocardia gamkensis,352869,28.6,28.6,80%,345,55.56,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062971547.1?report=genbank&log$=prottop&blast_rank=587&RID=WF75DNHA016"",""WP_062971547.1"")"
glutamyl aminopeptidase-like [Ctenocephalides felis],Ctenocephalides felis,cat flea,7515,28.6,28.6,53%,345,87.50,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026481876.1?report=genbank&log$=prottop&blast_rank=588&RID=WF75DNHA016"",""XP_026481876.1"")"
recombinase family protein [Butyricicoccus sp. AF10-3],Butyricicoccus sp. AF10-3,Butyricicoccus sp. AF10-3,2292196,28.6,28.6,53%,345,87.50,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119189440.1?report=genbank&log$=prottop&blast_rank=589&RID=WF75DNHA016"",""WP_119189440.1"")"
recombinase family protein [Intestinibacillus massiliensis],Intestinibacillus massiliensis,Intestinibacillus massiliensis,1871029,28.6,28.6,53%,345,87.50,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087064198.1?report=genbank&log$=prottop&blast_rank=590&RID=WF75DNHA016"",""WP_087064198.1"")"
recombinase family protein [Agathobaculum butyriciproducens],Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,1628085,28.6,28.6,53%,345,87.50,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195386944.1?report=genbank&log$=prottop&blast_rank=591&RID=WF75DNHA016"",""WP_195386944.1"")"
recombinase family protein [Butyricicoccus sp. AF15-40],Butyricicoccus sp. AF15-40,Butyricicoccus sp. AF15-40,2292197,28.6,28.6,53%,345,87.50,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118667814.1?report=genbank&log$=prottop&blast_rank=592&RID=WF75DNHA016"",""WP_118667814.1"")"
recombinase family protein [Agathobaculum sp. M2],Agathobaculum sp. M2,Agathobaculum sp. M2,2763014,28.6,28.6,53%,345,87.50,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186969623.1?report=genbank&log$=prottop&blast_rank=593&RID=WF75DNHA016"",""WP_186969623.1"")"
hypothetical protein CVV33_06265 [Methanomicrobiales archaeon HGW-Methanomicrobiales-4],Methanomicrobiales archaeon HGW-Methanomicrobiales-4,Methanomicrobiales archaeon HGW-Methanomicrobiales-4,2013820,28.6,28.6,100%,345,61.11,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKL59745.1?report=genbank&log$=prottop&blast_rank=594&RID=WF75DNHA016"",""PKL59745.1"")"
hypothetical protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054960868.1?report=genbank&log$=prottop&blast_rank=595&RID=WF75DNHA016"",""WP_054960868.1"")"
hypothetical protein L208DRAFT_1280104 [Tricholoma matsutake 945],Tricholoma matsutake 945,Tricholoma matsutake 945,1095628,28.6,28.6,73%,345,75.00,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8230820.1?report=genbank&log$=prottop&blast_rank=596&RID=WF75DNHA016"",""KAF8230820.1"")"
hypothetical protein [Rhodococcus yunnanensis],Rhodococcus yunnanensis,Rhodococcus yunnanensis,278209,28.6,28.6,100%,345,68.75,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174565357.1?report=genbank&log$=prottop&blast_rank=597&RID=WF75DNHA016"",""WP_174565357.1"")"
site-specific DNA-methyltransferase [Enterococcus cecorum],Enterococcus cecorum,Enterococcus cecorum,44008,28.6,28.6,73%,345,62.50,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047334311.1?report=genbank&log$=prottop&blast_rank=598&RID=WF75DNHA016"",""WP_047334311.1"")"
CHAD domain-containing protein [Methanospirillum lacunae],Methanospirillum lacunae,Methanospirillum lacunae,668570,28.6,28.6,100%,345,61.11,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181391802.1?report=genbank&log$=prottop&blast_rank=599&RID=WF75DNHA016"",""WP_181391802.1"")"
hypothetical protein DK846_14440 [Methanospirillum lacunae],Methanospirillum lacunae,Methanospirillum lacunae,668570,28.6,28.6,100%,345,61.11,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWR70587.1?report=genbank&log$=prottop&blast_rank=600&RID=WF75DNHA016"",""PWR70587.1"")"
NADH-quinone oxidoreductase subunit L [Herpetosiphonaceae bacterium],Herpetosiphonaceae bacterium,Herpetosiphonaceae bacterium,2720503,28.6,28.6,60%,345,88.89,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3470734.1?report=genbank&log$=prottop&blast_rank=601&RID=WF75DNHA016"",""MBA3470734.1"")"
hypothetical protein DMG15_25080 [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,28.6,28.6,66%,345,80.00,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYS09035.1?report=genbank&log$=prottop&blast_rank=602&RID=WF75DNHA016"",""PYS09035.1"")"
FkbM family methyltransferase [Sphingomonas sp. HMF7854],Sphingomonas sp. HMF7854,Sphingomonas sp. HMF7854,2315330,28.6,28.6,93%,345,62.50,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126718213.1?report=genbank&log$=prottop&blast_rank=603&RID=WF75DNHA016"",""WP_126718213.1"")"
hypothetical protein DMG16_11435 [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,28.6,28.6,66%,345,80.00,700,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYS01847.1?report=genbank&log$=prottop&blast_rank=604&RID=WF75DNHA016"",""PYS01847.1"")"
hypothetical protein AURANDRAFT_63692 [Aureococcus anophagefferens],Aureococcus anophagefferens,Aureococcus anophagefferens,44056,28.6,28.6,86%,345,56.25,717,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009036199.1?report=genbank&log$=prottop&blast_rank=605&RID=WF75DNHA016"",""XP_009036199.1"")"
5-oxoprolinase [Streptosporangiales bacterium],Streptosporangiales bacterium,Streptosporangiales bacterium,2604148,28.6,28.6,66%,345,75.00,736,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MQA04946.1?report=genbank&log$=prottop&blast_rank=606&RID=WF75DNHA016"",""MQA04946.1"")"
adenylate/guanylate cyclase domain-containing protein [Methyloversatilis universalis],Methyloversatilis universalis,Methyloversatilis universalis,378211,28.6,28.6,53%,345,87.50,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018230197.1?report=genbank&log$=prottop&blast_rank=607&RID=WF75DNHA016"",""WP_018230197.1"")"
adenylate/guanylate cyclase domain-containing protein [Methyloversatilis universalis],Methyloversatilis universalis,Methyloversatilis universalis,378211,28.6,28.6,53%,345,87.50,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008062052.1?report=genbank&log$=prottop&blast_rank=608&RID=WF75DNHA016"",""WP_008062052.1"")"
propanediol utilization protein [Chthoniobacterales bacterium],Chthoniobacterales bacterium,Chthoniobacterales bacterium,2201154,28.6,28.6,86%,345,56.25,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PZR75547.1?report=genbank&log$=prottop&blast_rank=609&RID=WF75DNHA016"",""PZR75547.1"")"
TonB-dependent receptor-like protein [Sphingobium sp. ba1],Sphingobium sp. ba1,Sphingobium sp. ba1,1522072,28.6,28.6,53%,345,87.50,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFL46572.1?report=genbank&log$=prottop&blast_rank=610&RID=WF75DNHA016"",""KFL46572.1"")"
TonB-dependent receptor [Sphingobium sp. ba1],Sphingobium sp. ba1,Sphingobium sp. ba1,1522072,28.6,28.6,53%,345,87.50,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037478213.1?report=genbank&log$=prottop&blast_rank=611&RID=WF75DNHA016"",""WP_037478213.1"")"
hypothetical protein [Verrucomicrobia bacterium],Verrucomicrobia bacterium,Verrucomicrobia bacterium,2026799,28.6,28.6,73%,345,72.73,802,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4388606.1?report=genbank&log$=prottop&blast_rank=612&RID=WF75DNHA016"",""MBA4388606.1"")"
TonB-dependent receptor [Novosphingobium sp. FGD1],Novosphingobium sp. FGD1,Novosphingobium sp. FGD1,2692619,28.6,28.6,53%,345,87.50,808,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160987163.1?report=genbank&log$=prottop&blast_rank=613&RID=WF75DNHA016"",""WP_160987163.1"")"
tetratricopeptide repeat protein [Lentisphaerales bacterium],Lentisphaerales bacterium,Lentisphaerales bacterium,2448604,28.6,28.6,73%,345,60.00,828,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TFH18155.1?report=genbank&log$=prottop&blast_rank=614&RID=WF75DNHA016"",""TFH18155.1"")"
tetratricopeptide repeat protein [Burkholderia sp. BCC0322],Burkholderia sp. BCC0322,Burkholderia sp. BCC0322,2676296,28.6,28.6,66%,345,80.00,828,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175969874.1?report=genbank&log$=prottop&blast_rank=615&RID=WF75DNHA016"",""WP_175969874.1"")"
hypothetical protein FISHEDRAFT_55907 [Fistulina hepatica ATCC 64428],Fistulina hepatica ATCC 64428,Fistulina hepatica ATCC 64428,1128425,28.6,28.6,66%,345,81.82,834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KIY52392.1?report=genbank&log$=prottop&blast_rank=616&RID=WF75DNHA016"",""KIY52392.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195382273.1?report=genbank&log$=prottop&blast_rank=617&RID=WF75DNHA016"",""WP_195382273.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008764778.1?report=genbank&log$=prottop&blast_rank=618&RID=WF75DNHA016"",""WP_008764778.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016267115.1?report=genbank&log$=prottop&blast_rank=619&RID=WF75DNHA016"",""WP_016267115.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143919484.1?report=genbank&log$=prottop&blast_rank=620&RID=WF75DNHA016"",""WP_143919484.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132060019.1?report=genbank&log$=prottop&blast_rank=621&RID=WF75DNHA016"",""WP_132060019.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119213309.1?report=genbank&log$=prottop&blast_rank=622&RID=WF75DNHA016"",""WP_119213309.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048698175.1?report=genbank&log$=prottop&blast_rank=623&RID=WF75DNHA016"",""WP_048698175.1"")"
MULTISPECIES: carboxypeptidase-like regulatory domain-containing protein [Bacteroides],Bacteroides,Bacteroides,816,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008762239.1?report=genbank&log$=prottop&blast_rank=624&RID=WF75DNHA016"",""WP_008762239.1"")"
uncharacterized protein BN644_00607 [Bacteroides thetaiotaomicron CAG:40],Bacteroides thetaiotaomicron CAG:40,Bacteroides thetaiotaomicron CAG:40,1263054,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDE81317.1?report=genbank&log$=prottop&blast_rank=625&RID=WF75DNHA016"",""CDE81317.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011107841.1?report=genbank&log$=prottop&blast_rank=626&RID=WF75DNHA016"",""WP_011107841.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195740644.1?report=genbank&log$=prottop&blast_rank=627&RID=WF75DNHA016"",""WP_195740644.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195380935.1?report=genbank&log$=prottop&blast_rank=628&RID=WF75DNHA016"",""WP_195380935.1"")"
MULTISPECIES: carboxypeptidase-like regulatory domain-containing protein [Bacteroides],Bacteroides,Bacteroides,816,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055299340.1?report=genbank&log$=prottop&blast_rank=629&RID=WF75DNHA016"",""WP_055299340.1"")"
carboxypeptidase-like regulatory domain-containing protein [Bacteroides thetaiotaomicron],Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,818,28.6,28.6,66%,345,80.00,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055221135.1?report=genbank&log$=prottop&blast_rank=630&RID=WF75DNHA016"",""WP_055221135.1"")"
ATP-binding protein [Yangia sp. PrR007],Yangia sp. PrR007,Yangia sp. PrR007,2706884,28.6,28.6,100%,345,57.89,882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164213617.1?report=genbank&log$=prottop&blast_rank=631&RID=WF75DNHA016"",""WP_164213617.1"")"
AfsR/SARP family transcriptional regulator [Amycolatopsis balhimycina],Amycolatopsis balhimycina,Amycolatopsis balhimycina,208443,28.6,28.6,73%,345,58.82,904,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020641904.1?report=genbank&log$=prottop&blast_rank=632&RID=WF75DNHA016"",""WP_020641904.1"")"
hypothetical protein FOMPIDRAFT_135167 [Fomitopsis pinicola FP-58527 SS1],Fomitopsis pinicola FP-58527 SS1,Fomitopsis pinicola FP-58527 SS1,743788,28.6,28.6,60%,345,88.89,951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EPT04325.1?report=genbank&log$=prottop&blast_rank=633&RID=WF75DNHA016"",""EPT04325.1"")"
transcriptional regulator [Amycolatopsis balhimycina DSM 5908],Amycolatopsis balhimycina DSM 5908,Amycolatopsis balhimycina DSM 5908,1081091,28.6,28.6,73%,345,58.82,975,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RSM41621.1?report=genbank&log$=prottop&blast_rank=634&RID=WF75DNHA016"",""RSM41621.1"")"
hypothetical protein [Rhodospirillales bacterium],Rhodospirillales bacterium,Rhodospirillales bacterium,2026786,28.6,28.6,73%,345,75.00,1012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE0531416.1?report=genbank&log$=prottop&blast_rank=635&RID=WF75DNHA016"",""MBE0531416.1"")"
hypothetical protein LIPSTDRAFT_67791 [Lipomyces starkeyi NRRL Y-11557],Lipomyces starkeyi NRRL Y-11557,Lipomyces starkeyi NRRL Y-11557,675824,28.6,28.6,60%,345,88.89,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODQ76799.1?report=genbank&log$=prottop&blast_rank=636&RID=WF75DNHA016"",""ODQ76799.1"")"
hypothetical protein ASC95_13535 [Pelomonas sp. Root1217],Pelomonas sp. Root1217,Pelomonas sp. Root1217,1736430,28.6,28.6,66%,345,75.00,1386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KQV50395.1?report=genbank&log$=prottop&blast_rank=637&RID=WF75DNHA016"",""KQV50395.1"")"
PAS domain S-box protein [Pelomonas sp. Root1217],Pelomonas sp. Root1217,Pelomonas sp. Root1217,1736430,28.6,28.6,66%,345,75.00,1396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162250784.1?report=genbank&log$=prottop&blast_rank=638&RID=WF75DNHA016"",""WP_162250784.1"")"
