Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ribonuclease III [candidate division WS6 bacterium RIFOXYC1_FULL_33_9],candidate division WS6 bacterium RIFOXYC1_FULL_33_9,candidate division WS6 bacterium RIFOXYC1_FULL_33_9,1802607,27.4,27.4,60%,981,90.00,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGC37450.1?report=genbank&log$=prottop&blast_rank=518&RID=WGJHGVJ3013"",""OGC37450.1"")"
hypothetical protein [Taibaiella koreensis],Taibaiella koreensis,Taibaiella koreensis,1268548,27.4,27.4,93%,981,55.56,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162902794.1?report=genbank&log$=prottop&blast_rank=519&RID=WGJHGVJ3013"",""WP_162902794.1"")"
"ribonuclease III, ribonuclease III [candidate division WS6 bacterium GW2011_GWC1_33_20]",candidate division WS6 bacterium GW2011_GWC1_33_20,candidate division WS6 bacterium GW2011_GWC1_33_20,1619089,27.4,27.4,60%,981,90.00,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KKP44407.1?report=genbank&log$=prottop&blast_rank=520&RID=WGJHGVJ3013"",""KKP44407.1"")"
"ribonuclease III, ribonuclease III [candidate division WS6 bacterium GW2011_GWE2_33_157]",candidate division WS6 bacterium GW2011_GWE2_33_157,candidate division WS6 bacterium GW2011_GWE2_33_157,1619095,27.4,27.4,60%,981,90.00,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KKP43166.1?report=genbank&log$=prottop&blast_rank=521&RID=WGJHGVJ3013"",""KKP43166.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [candidate division Zixibacteria bacterium],candidate division Zixibacteria bacterium,candidate division Zixibacteria bacterium,2053527,27.4,27.4,73%,981,72.73,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TFH55503.1?report=genbank&log$=prottop&blast_rank=522&RID=WGJHGVJ3013"",""TFH55503.1"")"
MULTISPECIES: nucleotidyltransferase domain-containing protein [unclassified Streptomyces],unclassified Streptomyces,unclassified Streptomyces,2593676,27.4,27.4,86%,981,73.33,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171108968.1?report=genbank&log$=prottop&blast_rank=523&RID=WGJHGVJ3013"",""WP_171108968.1"")"
MULTISPECIES: FkbM family methyltransferase [unclassified Chelatococcus],unclassified Chelatococcus,unclassified Chelatococcus,2638111,27.4,27.4,73%,981,72.73,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019403950.1?report=genbank&log$=prottop&blast_rank=524&RID=WGJHGVJ3013"",""WP_019403950.1"")"
FkbM family methyltransferase [Chelatococcus daeguensis],Chelatococcus daeguensis,Chelatococcus daeguensis,444444,27.4,27.4,73%,981,72.73,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063189999.1?report=genbank&log$=prottop&blast_rank=525&RID=WGJHGVJ3013"",""WP_063189999.1"")"
MULTISPECIES: FkbM family methyltransferase [Chelatococcus],Chelatococcus,Chelatococcus,28209,27.4,27.4,73%,981,72.73,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055457594.1?report=genbank&log$=prottop&blast_rank=526&RID=WGJHGVJ3013"",""WP_055457594.1"")"
FkbM family methyltransferase [Chelatococcus caeni],Chelatococcus caeni,Chelatococcus caeni,1348468,27.4,27.4,73%,981,72.73,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183317153.1?report=genbank&log$=prottop&blast_rank=527&RID=WGJHGVJ3013"",""WP_183317153.1"")"
uncharacterized protein LOC115441738 isoform X2 [Manduca sexta],Manduca sexta,tobacco hornworm,7130,27.4,27.4,66%,982,80.00,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037298862.1?report=genbank&log$=prottop&blast_rank=528&RID=WGJHGVJ3013"",""XP_037298862.1"")"
zinc-binding protein [Chitinimonas sp. BJB300],Chitinimonas sp. BJB300,Chitinimonas sp. BJB300,1559339,27.4,27.4,80%,982,75.00,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PHV09560.1?report=genbank&log$=prottop&blast_rank=529&RID=WGJHGVJ3013"",""PHV09560.1"")"
DUF1028 domain-containing protein [Chloroflexia bacterium SDU3-3],Chloroflexia bacterium SDU3-3,Chloroflexia bacterium SDU3-3,2651839,27.4,27.4,73%,982,81.82,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAB8143303.1?report=genbank&log$=prottop&blast_rank=530&RID=WGJHGVJ3013"",""KAB8143303.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula hispanica],Haloarcula hispanica,Haloarcula hispanica,51589,27.4,27.4,60%,982,77.78,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146417904.1?report=genbank&log$=prottop&blast_rank=531&RID=WGJHGVJ3013"",""WP_146417904.1"")"
DUF1028 domain-containing protein [Modestobacter marinus],Modestobacter marinus,Modestobacter marinus,477641,27.4,27.4,80%,982,57.89,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014742174.1?report=genbank&log$=prottop&blast_rank=532&RID=WGJHGVJ3013"",""WP_014742174.1"")"
hypothetical protein BDZ97DRAFT_1768869 [Flammula alnicola],Flammula alnicola,Flammula alnicola,109635,27.4,27.4,86%,982,76.92,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8952100.1?report=genbank&log$=prottop&blast_rank=533&RID=WGJHGVJ3013"",""KAF8952100.1"")"
AraC family transcriptional regulator N-terminal domain-containing protein [Massilia buxea],Massilia buxea,Massilia buxea,1949069,27.4,27.4,93%,982,71.43,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155470777.1?report=genbank&log$=prottop&blast_rank=534&RID=WGJHGVJ3013"",""WP_155470777.1"")"
hypothetical protein [Alcaligenaceae bacterium],Alcaligenaceae bacterium,Alcaligenaceae bacterium,2021368,27.4,27.4,73%,982,72.73,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLY65236.1?report=genbank&log$=prottop&blast_rank=535&RID=WGJHGVJ3013"",""NLY65236.1"")"
hypothetical protein [Alcaligenaceae bacterium],Alcaligenaceae bacterium,Alcaligenaceae bacterium,2021368,27.4,27.4,73%,982,72.73,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLY64617.1?report=genbank&log$=prottop&blast_rank=536&RID=WGJHGVJ3013"",""NLY64617.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. CBA1131],Haloarcula sp. CBA1131,Haloarcula sp. CBA1131,1853686,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151147358.1?report=genbank&log$=prottop&blast_rank=537&RID=WGJHGVJ3013"",""WP_151147358.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. MD-130],Haloarcula sp. MD-130,Haloarcula sp. MD-130,2509225,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137684823.1?report=genbank&log$=prottop&blast_rank=538&RID=WGJHGVJ3013"",""WP_137684823.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula amylolytica],Haloarcula amylolytica,Haloarcula amylolytica,396317,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008312022.1?report=genbank&log$=prottop&blast_rank=539&RID=WGJHGVJ3013"",""WP_008312022.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula marismortui],Haloarcula marismortui,Haloarcula marismortui,2238,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049938612.1?report=genbank&log$=prottop&blast_rank=540&RID=WGJHGVJ3013"",""WP_049938612.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula hispanica],Haloarcula hispanica,Haloarcula hispanica,51589,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151104137.1?report=genbank&log$=prottop&blast_rank=541&RID=WGJHGVJ3013"",""WP_151104137.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula japonica],Haloarcula japonica,Haloarcula japonica,29282,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004594788.1?report=genbank&log$=prottop&blast_rank=542&RID=WGJHGVJ3013"",""WP_004594788.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula vallismortis],Haloarcula vallismortis,Haloarcula vallismortis,28442,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004516321.1?report=genbank&log$=prottop&blast_rank=543&RID=WGJHGVJ3013"",""WP_004516321.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula],Haloarcula,Haloarcula,2237,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007190534.1?report=genbank&log$=prottop&blast_rank=544&RID=WGJHGVJ3013"",""WP_007190534.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. Atlit-7R],Haloarcula sp. Atlit-7R,Haloarcula sp. Atlit-7R,2282125,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121512503.1?report=genbank&log$=prottop&blast_rank=545&RID=WGJHGVJ3013"",""WP_121512503.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [unclassified Haloarcula],unclassified Haloarcula,unclassified Haloarcula,2624677,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151102302.1?report=genbank&log$=prottop&blast_rank=546&RID=WGJHGVJ3013"",""WP_151102302.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [unclassified Haloarcula],unclassified Haloarcula,unclassified Haloarcula,2624677,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050038308.1?report=genbank&log$=prottop&blast_rank=547&RID=WGJHGVJ3013"",""WP_050038308.1"")"
unnamed protein product,,,0,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188978596.1?report=genbank&log$=prottop&blast_rank=548&RID=WGJHGVJ3013"",""WP_188978596.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula],Haloarcula,Haloarcula,2237,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101351787.1?report=genbank&log$=prottop&blast_rank=549&RID=WGJHGVJ3013"",""WP_101351787.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. K1],Haloarcula sp. K1,Haloarcula sp. K1,1622207,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064288985.1?report=genbank&log$=prottop&blast_rank=550&RID=WGJHGVJ3013"",""WP_064288985.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. Atlit-120R],Haloarcula sp. Atlit-120R,Haloarcula sp. Atlit-120R,2282135,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121537031.1?report=genbank&log$=prottop&blast_rank=551&RID=WGJHGVJ3013"",""WP_121537031.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula rubripromontorii],Haloarcula rubripromontorii,Haloarcula rubripromontorii,1705562,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053968707.1?report=genbank&log$=prottop&blast_rank=552&RID=WGJHGVJ3013"",""WP_053968707.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. CBA1127],Haloarcula sp. CBA1127,Haloarcula sp. CBA1127,1765055,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058991989.1?report=genbank&log$=prottop&blast_rank=553&RID=WGJHGVJ3013"",""WP_058991989.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula rubripromontorii],Haloarcula rubripromontorii,Haloarcula rubripromontorii,1705562,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170082460.1?report=genbank&log$=prottop&blast_rank=554&RID=WGJHGVJ3013"",""WP_170082460.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula],Haloarcula,Haloarcula,2237,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004965947.1?report=genbank&log$=prottop&blast_rank=555&RID=WGJHGVJ3013"",""WP_004965947.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula argentinensis],Haloarcula argentinensis,Haloarcula argentinensis,43776,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005533006.1?report=genbank&log$=prottop&blast_rank=556&RID=WGJHGVJ3013"",""WP_005533006.1"")"
MULTISPECIES: succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula],Haloarcula,Haloarcula,2237,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044952818.1?report=genbank&log$=prottop&blast_rank=557&RID=WGJHGVJ3013"",""WP_044952818.1"")"
succinylglutamate desuccinylase/aspartoacylase family protein [Haloarcula sp. JP-Z28],Haloarcula sp. JP-Z28,Haloarcula sp. JP-Z28,2716715,27.4,27.4,60%,982,77.78,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165896022.1?report=genbank&log$=prottop&blast_rank=558&RID=WGJHGVJ3013"",""WP_165896022.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Verrucomicrobia bacterium],Verrucomicrobia bacterium,Verrucomicrobia bacterium,2026799,27.4,27.4,73%,982,72.73,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RKX36919.1?report=genbank&log$=prottop&blast_rank=559&RID=WGJHGVJ3013"",""RKX36919.1"")"
toprim domain-containing protein [Chitinimonas sp. BJB300],Chitinimonas sp. BJB300,Chitinimonas sp. BJB300,1559339,27.4,27.4,80%,982,75.00,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143747130.1?report=genbank&log$=prottop&blast_rank=560&RID=WGJHGVJ3013"",""WP_143747130.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Chloroherpeton thalassium],Chloroherpeton thalassium,Chloroherpeton thalassium,100716,27.4,27.4,73%,982,72.73,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012501023.1?report=genbank&log$=prottop&blast_rank=561&RID=WGJHGVJ3013"",""WP_012501023.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,27.4,27.4,73%,982,72.73,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMG81925.1?report=genbank&log$=prottop&blast_rank=562&RID=WGJHGVJ3013"",""RMG81925.1"")"
uncharacterized protein LOC115441738 isoform X1 [Manduca sexta],Manduca sexta,tobacco hornworm,7130,27.4,27.4,66%,982,80.00,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030022499.2?report=genbank&log$=prottop&blast_rank=563&RID=WGJHGVJ3013"",""XP_030022499.2"")"
putative phosphoribosylformylglycinamidine cyclo ligase [uncultured bacterium 270],uncultured bacterium 270,uncultured bacterium 270,698387,27.4,27.4,93%,982,60.00,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADC36045.1?report=genbank&log$=prottop&blast_rank=564&RID=WGJHGVJ3013"",""ADC36045.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Kiritimatiellaceae bacterium],Kiritimatiellaceae bacterium,Kiritimatiellaceae bacterium,2026752,27.4,27.4,73%,982,72.73,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAI20705.1?report=genbank&log$=prottop&blast_rank=565&RID=WGJHGVJ3013"",""MAI20705.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Kiritimatiellales bacterium],Kiritimatiellales bacterium,Kiritimatiellales bacterium,2202731,27.4,27.4,73%,982,72.73,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NNJ70653.1?report=genbank&log$=prottop&blast_rank=566&RID=WGJHGVJ3013"",""NNJ70653.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Pontiella sulfatireligans],Pontiella sulfatireligans,Pontiella sulfatireligans,2750658,27.4,27.4,73%,982,72.73,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136060355.1?report=genbank&log$=prottop&blast_rank=567&RID=WGJHGVJ3013"",""WP_136060355.1"")"
TPA: histidinol phosphate aminotransferase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,27.4,27.4,86%,982,71.43,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAU40813.1?report=genbank&log$=prottop&blast_rank=568&RID=WGJHGVJ3013"",""HAU40813.1"")"
hypothetical protein CBC21_00855 [Proteobacteria bacterium TMED61],Proteobacteria bacterium TMED61,Proteobacteria bacterium TMED61,1986601,27.4,27.4,86%,982,71.43,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OUU60444.1?report=genbank&log$=prottop&blast_rank=569&RID=WGJHGVJ3013"",""OUU60444.1"")"
TPA: histidinol phosphate aminotransferase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,27.4,27.4,86%,982,71.43,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCL94624.1?report=genbank&log$=prottop&blast_rank=570&RID=WGJHGVJ3013"",""HCL94624.1"")"
histidinol phosphate aminotransferase [Acidiferrobacteraceae bacterium],Acidiferrobacteraceae bacterium,Acidiferrobacteraceae bacterium,2024893,27.4,27.4,86%,982,71.43,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD84420.1?report=genbank&log$=prottop&blast_rank=571&RID=WGJHGVJ3013"",""MBD84420.1"")"
TPA: histidinol phosphate aminotransferase [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,27.4,27.4,86%,982,71.43,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCK76053.1?report=genbank&log$=prottop&blast_rank=572&RID=WGJHGVJ3013"",""HCK76053.1"")"
toprim domain-containing protein [Chitinimonas sp. BJB300],Chitinimonas sp. BJB300,Chitinimonas sp. BJB300,1559339,27.4,27.4,80%,982,75.00,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139022757.1?report=genbank&log$=prottop&blast_rank=573&RID=WGJHGVJ3013"",""WP_139022757.1"")"
toprim domain-containing protein [Chitinimonas sp. BJB300],Chitinimonas sp. BJB300,Chitinimonas sp. BJB300,1559339,27.4,27.4,80%,982,75.00,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139023049.1?report=genbank&log$=prottop&blast_rank=574&RID=WGJHGVJ3013"",""WP_139023049.1"")"
regulator of G protein signaling superfamily [Macroventuria anomochaeta],Macroventuria anomochaeta,Macroventuria anomochaeta,301207,27.4,27.4,73%,982,75.00,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033557191.1?report=genbank&log$=prottop&blast_rank=575&RID=WGJHGVJ3013"",""XP_033557191.1"")"
histidinol-phosphate transaminase [Paenibacillus sp. OV219],Paenibacillus sp. OV219,Paenibacillus sp. OV219,1884377,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090574006.1?report=genbank&log$=prottop&blast_rank=576&RID=WGJHGVJ3013"",""WP_090574006.1"")"
histidinol-phosphate transaminase [Paenibacillus sp. BC26],Paenibacillus sp. BC26,Paenibacillus sp. BC26,1881032,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091218971.1?report=genbank&log$=prottop&blast_rank=577&RID=WGJHGVJ3013"",""WP_091218971.1"")"
histidinol-phosphate transaminase [Paenibacillus sp. CF384],Paenibacillus sp. CF384,Paenibacillus sp. CF384,1884382,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090976707.1?report=genbank&log$=prottop&blast_rank=578&RID=WGJHGVJ3013"",""WP_090976707.1"")"
histidinol-phosphate transaminase [Paenibacillus taihuensis],Paenibacillus taihuensis,Paenibacillus taihuensis,1156355,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116187036.1?report=genbank&log$=prottop&blast_rank=579&RID=WGJHGVJ3013"",""WP_116187036.1"")"
histidinol-phosphate transaminase [Paenibacillus sp. BK736],Paenibacillus sp. BK736,Paenibacillus sp. BK736,2512154,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132480684.1?report=genbank&log$=prottop&blast_rank=580&RID=WGJHGVJ3013"",""WP_132480684.1"")"
histidinol-phosphate transaminase [Paenibacillus albus],Paenibacillus sp. 18JY67-1,Paenibacillus sp. 18JY67-1,2495582,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126016114.1?report=genbank&log$=prottop&blast_rank=581&RID=WGJHGVJ3013"",""WP_126016114.1"")"
histidinol-phosphate transaminase [Paenibacillus montanisoli],Paenibacillus montanisoli,Paenibacillus montanisoli,2081970,27.4,27.4,86%,982,69.23,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112882595.1?report=genbank&log$=prottop&blast_rank=582&RID=WGJHGVJ3013"",""WP_112882595.1"")"
serine protease [Haloarcula marismortui ATCC 43049],Haloarcula marismortui ATCC 43049,Haloarcula marismortui ATCC 43049,272569,27.4,27.4,60%,982,77.78,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAV45057.1?report=genbank&log$=prottop&blast_rank=583&RID=WGJHGVJ3013"",""AAV45057.1"")"
serine protease [Haloarcula hispanica ATCC 33960],Haloarcula hispanica ATCC 33960,Haloarcula hispanica ATCC 33960,634497,27.4,27.4,60%,982,77.78,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEM59331.1?report=genbank&log$=prottop&blast_rank=584&RID=WGJHGVJ3013"",""AEM59331.1"")"
Gremlin-2 [Araneus ventricosus],Araneus ventricosus,Araneus ventricosus,182803,27.4,27.4,66%,982,80.00,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN88033.1?report=genbank&log$=prottop&blast_rank=585&RID=WGJHGVJ3013"",""GBN88033.1"")"
Gremlin-2 [Araneus ventricosus],Araneus ventricosus,Araneus ventricosus,182803,27.4,27.4,66%,982,80.00,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN77054.1?report=genbank&log$=prottop&blast_rank=586&RID=WGJHGVJ3013"",""GBN77054.1"")"
histidinol-phosphate transaminase [Kaistia hirudinis],Kaistia hirudinis,Kaistia hirudinis,1293440,27.4,27.4,86%,982,71.43,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183399254.1?report=genbank&log$=prottop&blast_rank=587&RID=WGJHGVJ3013"",""WP_183399254.1"")"
DUF4350 domain-containing protein [Thermocatellispora tengchongensis],Thermocatellispora tengchongensis,Thermocatellispora tengchongensis,1073253,27.4,27.4,86%,982,73.33,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185051705.1?report=genbank&log$=prottop&blast_rank=588&RID=WGJHGVJ3013"",""WP_185051705.1"")"
ADAMTS-like protein 5 isoform X9 [Bubalus bubalis],Bubalus bubalis,water buffalo,89462,27.4,27.4,60%,982,88.89,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025148530.1?report=genbank&log$=prottop&blast_rank=589&RID=WGJHGVJ3013"",""XP_025148530.1"")"
unnamed protein product [Homo sapiens],Homo sapiens,human,9606,27.4,27.4,100%,982,56.52,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAG54425.1?report=genbank&log$=prottop&blast_rank=590&RID=WGJHGVJ3013"",""BAG54425.1"")"
nitric oxide synthase [Proteobacteria bacterium],Proteobacteria bacterium,Proteobacteria bacterium,1977087,27.4,27.4,60%,982,81.82,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA3639340.1?report=genbank&log$=prottop&blast_rank=591&RID=WGJHGVJ3013"",""KAA3639340.1"")"
hypothetical protein DME26_11010 [Verrucomicrobia bacterium],Verrucomicrobia bacterium,Verrucomicrobia bacterium,2026799,27.4,27.4,86%,982,69.23,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYI85454.1?report=genbank&log$=prottop&blast_rank=592&RID=WGJHGVJ3013"",""PYI85454.1"")"
hypothetical protein BON22_0030 [Cyberlindnera fabianii],Cyberlindnera fabianii,Cyberlindnera fabianii,36022,27.4,27.4,80%,982,75.00,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH69755.1?report=genbank&log$=prottop&blast_rank=593&RID=WGJHGVJ3013"",""ONH69755.1"")"
ADAMTS-like protein 5 isoform X8 [Bubalus bubalis],Bubalus bubalis,water buffalo,89462,27.4,27.4,60%,982,88.89,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025148528.1?report=genbank&log$=prottop&blast_rank=594&RID=WGJHGVJ3013"",""XP_025148528.1"")"
GNAT family N-acetyltransferase [Streptomyces sp. or43],Streptomyces sp. or43,Streptomyces sp. or43,2478957,27.4,27.4,80%,982,64.71,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187285274.1?report=genbank&log$=prottop&blast_rank=595&RID=WGJHGVJ3013"",""WP_187285274.1"")"
GNAT family N-acetyltransferase [Streptomyces sp. or43],Streptomyces sp. or43,Streptomyces sp. or43,2478957,27.4,27.4,80%,983,64.71,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TXS37499.1?report=genbank&log$=prottop&blast_rank=596&RID=WGJHGVJ3013"",""TXS37499.1"")"
PREDICTED: ADAMTS-like protein 5 [Condylura cristata],Condylura cristata,star-nosed mole,143302,27.4,27.4,60%,983,88.89,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012584881.1?report=genbank&log$=prottop&blast_rank=597&RID=WGJHGVJ3013"",""XP_012584881.1"")"
amidohydrolase family protein [Microbacterium excoecariae],Microbacterium sp. CBS5P-1,Microbacterium sp. CBS5P-1,2715210,27.4,27.4,73%,983,72.73,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166319607.1?report=genbank&log$=prottop&blast_rank=598&RID=WGJHGVJ3013"",""WP_166319607.1"")"
