Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1364983.1?report=genbank&log$=prottop&blast_rank=484&RID=WVN22KES016"",""MBF1364983.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1274541.1?report=genbank&log$=prottop&blast_rank=485&RID=WVN22KES016"",""MBF1274541.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1366853.1?report=genbank&log$=prottop&blast_rank=486&RID=WVN22KES016"",""MBF1366853.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1310230.1?report=genbank&log$=prottop&blast_rank=487&RID=WVN22KES016"",""MBF1310230.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1373669.1?report=genbank&log$=prottop&blast_rank=488&RID=WVN22KES016"",""MBF1373669.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas sp. KLE 1280],Porphyromonas sp. KLE 1280,Porphyromonas sp. KLE 1280,997829,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044115011.1?report=genbank&log$=prottop&blast_rank=489&RID=WVN22KES016"",""WP_044115011.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1376887.1?report=genbank&log$=prottop&blast_rank=490&RID=WVN22KES016"",""MBF1376887.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella brevis],Prevotella brevis,Prevotella brevis,83231,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027450271.1?report=genbank&log$=prottop&blast_rank=491&RID=WVN22KES016"",""WP_027450271.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1266378.1?report=genbank&log$=prottop&blast_rank=492&RID=WVN22KES016"",""MBF1266378.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1308576.1?report=genbank&log$=prottop&blast_rank=493&RID=WVN22KES016"",""MBF1308576.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1314012.1?report=genbank&log$=prottop&blast_rank=494&RID=WVN22KES016"",""MBF1314012.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1380598.1?report=genbank&log$=prottop&blast_rank=495&RID=WVN22KES016"",""MBF1380598.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas pasteri],Porphyromonas pasteri,Porphyromonas pasteri,1583331,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188807848.1?report=genbank&log$=prottop&blast_rank=496&RID=WVN22KES016"",""WP_188807848.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1316399.1?report=genbank&log$=prottop&blast_rank=497&RID=WVN22KES016"",""MBF1316399.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas sp.],Porphyromonas sp.,Porphyromonas sp.,1924944,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1370675.1?report=genbank&log$=prottop&blast_rank=498&RID=WVN22KES016"",""MBF1370675.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas sp.],Porphyromonas sp.,Porphyromonas sp.,1924944,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1389225.1?report=genbank&log$=prottop&blast_rank=499&RID=WVN22KES016"",""MBF1389225.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1373438.1?report=genbank&log$=prottop&blast_rank=500&RID=WVN22KES016"",""MBF1373438.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1289218.1?report=genbank&log$=prottop&blast_rank=501&RID=WVN22KES016"",""MBF1289218.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas sp.],Porphyromonas sp.,Porphyromonas sp.,1924944,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1405215.1?report=genbank&log$=prottop&blast_rank=502&RID=WVN22KES016"",""MBF1405215.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella brevis],Prevotella brevis,Prevotella brevis,83231,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027455358.1?report=genbank&log$=prottop&blast_rank=503&RID=WVN22KES016"",""WP_027455358.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroides sp. 224],Bacteroides sp. 224,Bacteroides sp. 224,2302936,29.9,29.9,80%,122,66.67,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163219394.1?report=genbank&log$=prottop&blast_rank=504&RID=WVN22KES016"",""WP_163219394.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1368456.1?report=genbank&log$=prottop&blast_rank=505&RID=WVN22KES016"",""MBF1368456.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1311587.1?report=genbank&log$=prottop&blast_rank=506&RID=WVN22KES016"",""MBF1311587.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonas sp. oral taxon 279],Porphyromonas sp. oral taxon 279,Porphyromonas sp. oral taxon 279,712438,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009432569.1?report=genbank&log$=prottop&blast_rank=507&RID=WVN22KES016"",""WP_009432569.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1315294.1?report=genbank&log$=prottop&blast_rank=508&RID=WVN22KES016"",""MBF1315294.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pectinovora],Prevotella sp. P4-76,Prevotella sp. P4-76,1602169,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042519680.1?report=genbank&log$=prottop&blast_rank=509&RID=WVN22KES016"",""WP_042519680.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1067754.1?report=genbank&log$=prottop&blast_rank=510&RID=WVN22KES016"",""MBF1067754.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007654852.1?report=genbank&log$=prottop&blast_rank=511&RID=WVN22KES016"",""WP_007654852.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010801999.1?report=genbank&log$=prottop&blast_rank=512&RID=WVN22KES016"",""WP_010801999.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella ruminicola],Prevotella ruminicola,Prevotella ruminicola,839,29.9,51.3,86%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028908626.1?report=genbank&log$=prottop&blast_rank=513&RID=WVN22KES016"",""WP_028908626.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pectinovora],Prevotella sp. P4-76,Prevotella sp. P4-76,1602169,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044072433.1?report=genbank&log$=prottop&blast_rank=514&RID=WVN22KES016"",""WP_044072433.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella ruminicola],Prevotella ruminicola,Prevotella ruminicola,839,29.9,51.3,86%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074760804.1?report=genbank&log$=prottop&blast_rank=515&RID=WVN22KES016"",""WP_074760804.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129698610.1?report=genbank&log$=prottop&blast_rank=516&RID=WVN22KES016"",""WP_129698610.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides gordonii],Parabacteroides gordonii,Parabacteroides gordonii,574930,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028729613.1?report=genbank&log$=prottop&blast_rank=517&RID=WVN22KES016"",""WP_028729613.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella ruminicola],Prevotella ruminicola,Prevotella ruminicola,839,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6265965.1?report=genbank&log$=prottop&blast_rank=518&RID=WVN22KES016"",""MBE6265965.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149972993.1?report=genbank&log$=prottop&blast_rank=519&RID=WVN22KES016"",""WP_149972993.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048315432.1?report=genbank&log$=prottop&blast_rank=520&RID=WVN22KES016"",""WP_048315432.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046145344.1?report=genbank&log$=prottop&blast_rank=521&RID=WVN22KES016"",""WP_046145344.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pectinovora],Prevotella sp. P4-76,Prevotella sp. P4-76,1602169,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044064940.1?report=genbank&log$=prottop&blast_rank=522&RID=WVN22KES016"",""WP_044064940.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella pectinovora],Prevotella sp. P4-76,Prevotella sp. P4-76,1602169,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044079719.1?report=genbank&log$=prottop&blast_rank=523&RID=WVN22KES016"",""WP_044079719.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. AM58-2XD],Parabacteroides sp. AM58-2XD,Parabacteroides sp. AM58-2XD,2292362,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128133434.1?report=genbank&log$=prottop&blast_rank=524&RID=WVN22KES016"",""WP_128133434.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129729504.1?report=genbank&log$=prottop&blast_rank=525&RID=WVN22KES016"",""WP_129729504.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroides sp. AGMB03916],Bacteroides sp. AGMB03916,Bacteroides sp. AGMB03916,2739389,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178243639.1?report=genbank&log$=prottop&blast_rank=526&RID=WVN22KES016"",""WP_178243639.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella ruminicola],Prevotella ruminicola,Prevotella ruminicola,839,29.9,51.3,86%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013063431.1?report=genbank&log$=prottop&blast_rank=527&RID=WVN22KES016"",""WP_013063431.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Bacteroidetes bacterium GWA2_31_9b],Bacteroidetes bacterium GWA2_31_9b,Bacteroidetes bacterium GWA2_31_9b,1797315,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OFX22334.1?report=genbank&log$=prottop&blast_rank=528&RID=WVN22KES016"",""OFX22334.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. HGS0025],Parabacteroides sp. HGS0025,Parabacteroides sp. HGS0025,1078087,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046148312.1?report=genbank&log$=prottop&blast_rank=529&RID=WVN22KES016"",""WP_046148312.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122354823.1?report=genbank&log$=prottop&blast_rank=530&RID=WVN22KES016"",""WP_122354823.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. BX2],Parabacteroides sp. BX2,Parabacteroides sp. BX2,2763058,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186959069.1?report=genbank&log$=prottop&blast_rank=531&RID=WVN22KES016"",""WP_186959069.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. ne3005],Prevotella sp. ne3005,Prevotella sp. ne3005,1761887,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091840118.1?report=genbank&log$=prottop&blast_rank=532&RID=WVN22KES016"",""WP_091840118.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195370826.1?report=genbank&log$=prottop&blast_rank=533&RID=WVN22KES016"",""WP_195370826.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195437235.1?report=genbank&log$=prottop&blast_rank=534&RID=WVN22KES016"",""WP_195437235.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides sp. CAG:530],Bacteroides sp. CAG:530,Bacteroides sp. CAG:530,1262741,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDA75296.1?report=genbank&log$=prottop&blast_rank=535&RID=WVN22KES016"",""CDA75296.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides faecis],Parabacteroides faecis,Parabacteroides faecis,1217282,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183668832.1?report=genbank&log$=prottop&blast_rank=536&RID=WVN22KES016"",""WP_183668832.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. AF18-52],Parabacteroides sp. AF18-52,Parabacteroides sp. AF18-52,2292242,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122373524.1?report=genbank&log$=prottop&blast_rank=537&RID=WVN22KES016"",""WP_122373524.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBA32224.1?report=genbank&log$=prottop&blast_rank=538&RID=WVN22KES016"",""HBA32224.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella],Prevotella,Prevotella,838,29.9,51.3,86%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033149300.1?report=genbank&log$=prottop&blast_rank=539&RID=WVN22KES016"",""WP_033149300.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides goldsteinii],Parabacteroides goldsteinii,Parabacteroides goldsteinii,328812,29.9,29.9,73%,122,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195584241.1?report=genbank&log$=prottop&blast_rank=540&RID=WVN22KES016"",""WP_195584241.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122114806.1?report=genbank&log$=prottop&blast_rank=541&RID=WVN22KES016"",""WP_122114806.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087345978.1?report=genbank&log$=prottop&blast_rank=542&RID=WVN22KES016"",""WP_087345978.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154394914.1?report=genbank&log$=prottop&blast_rank=543&RID=WVN22KES016"",""WP_154394914.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. AF27-14],Parabacteroides sp. AF27-14,Parabacteroides sp. AF27-14,2293116,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122369044.1?report=genbank&log$=prottop&blast_rank=544&RID=WVN22KES016"",""WP_122369044.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170106342.1?report=genbank&log$=prottop&blast_rank=545&RID=WVN22KES016"",""WP_170106342.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales],Bacteroidales,Bacteroidales,171549,29.9,59.8,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008779359.1?report=genbank&log$=prottop&blast_rank=546&RID=WVN22KES016"",""WP_008779359.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057326593.1?report=genbank&log$=prottop&blast_rank=547&RID=WVN22KES016"",""WP_057326593.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [unclassified Parabacteroides],unclassified Parabacteroides,unclassified Parabacteroides,2649774,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121961447.1?report=genbank&log$=prottop&blast_rank=548&RID=WVN22KES016"",""WP_121961447.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Parabacteroides sp. merdae-related_45_40],Parabacteroides sp. merdae-related_45_40,Parabacteroides sp. merdae-related_45_40,1897013,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OKZ33187.1?report=genbank&log$=prottop&blast_rank=549&RID=WVN22KES016"",""OKZ33187.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012056162.1?report=genbank&log$=prottop&blast_rank=550&RID=WVN22KES016"",""WP_012056162.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. AM25-14],Parabacteroides sp. AM25-14,Parabacteroides sp. AM25-14,2293120,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121961247.1?report=genbank&log$=prottop&blast_rank=551&RID=WVN22KES016"",""WP_121961247.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122382995.1?report=genbank&log$=prottop&blast_rank=552&RID=WVN22KES016"",""WP_122382995.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044545984.1?report=genbank&log$=prottop&blast_rank=553&RID=WVN22KES016"",""WP_044545984.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P5-92],Prevotella sp. P5-92,Prevotella sp. P5-92,2024222,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094381126.1?report=genbank&log$=prottop&blast_rank=554&RID=WVN22KES016"",""WP_094381126.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036618246.1?report=genbank&log$=prottop&blast_rank=555&RID=WVN22KES016"",""WP_036618246.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195474260.1?report=genbank&log$=prottop&blast_rank=556&RID=WVN22KES016"",""WP_195474260.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. D26],Parabacteroides sp. D26,Parabacteroides sp. D26,658662,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048928157.1?report=genbank&log$=prottop&blast_rank=557&RID=WVN22KES016"",""WP_048928157.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008777933.1?report=genbank&log$=prottop&blast_rank=558&RID=WVN22KES016"",""WP_008777933.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides distasonis],Parabacteroides distasonis,Parabacteroides distasonis,823,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195300669.1?report=genbank&log$=prottop&blast_rank=559&RID=WVN22KES016"",""WP_195300669.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides],Parabacteroides,Parabacteroides,375288,29.9,29.9,73%,122,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010182051.1?report=genbank&log$=prottop&blast_rank=560&RID=WVN22KES016"",""WP_010182051.1"")"
