Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
EamA family transporter [Saccharopolyspora erythraea],Saccharopolyspora erythraea,Saccharopolyspora erythraea,1836,27.4,27.4,73%,982,81.82,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173401313.1?report=genbank&log$=prottop&blast_rank=542&RID=WF777JMR016"",""WP_173401313.1"")"
EamA family transporter [Saccharopolyspora erythraea],Saccharopolyspora erythraea,Saccharopolyspora erythraea,1836,27.4,27.4,73%,982,81.82,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009946827.1?report=genbank&log$=prottop&blast_rank=543&RID=WF777JMR016"",""WP_009946827.1"")"
PREDICTED: endonuclease domain-containing 1 protein-like isoform X1 [Austrofundulus limnaeus],Austrofundulus limnaeus,Austrofundulus limnaeus,52670,27.4,27.4,80%,982,75.00,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_013870301.1?report=genbank&log$=prottop&blast_rank=544&RID=WF777JMR016"",""XP_013870301.1"")"
helix-turn-helix domain-containing protein [Brevibacillus gelatini],Brevibacillus gelatini,Brevibacillus gelatini,1655277,27.4,27.4,86%,982,42.86,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122903957.1?report=genbank&log$=prottop&blast_rank=545&RID=WF777JMR016"",""WP_122903957.1"")"
membrane protein [Saccharopolyspora erythraea D],Saccharopolyspora erythraea D,Saccharopolyspora erythraea D,1382595,27.4,27.4,73%,982,81.82,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EQD81429.1?report=genbank&log$=prottop&blast_rank=546&RID=WF777JMR016"",""EQD81429.1"")"
hypothetical protein CNMCM5623_002206 [Aspergillus felis],Aspergillus felis,Aspergillus felis,1287682,27.4,27.4,53%,982,87.50,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7169546.1?report=genbank&log$=prottop&blast_rank=547&RID=WF777JMR016"",""KAF7169546.1"")"
TIGR04053 family radical SAM/SPASM domain-containing protein [Anaerolineales bacterium],Anaerolineales bacterium,Anaerolineales bacterium,2073117,27.4,27.4,66%,982,70.00,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE0408670.1?report=genbank&log$=prottop&blast_rank=548&RID=WF777JMR016"",""MBE0408670.1"")"
free fatty acid receptor 4 [Octodon degus],Octodon degus,degu,10160,27.4,27.4,93%,982,60.00,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004625541.1?report=genbank&log$=prottop&blast_rank=549&RID=WF777JMR016"",""XP_004625541.1"")"
hypothetical protein [Undibacterium sp. CY18W],Undibacterium sp. CY18W,Undibacterium sp. CY18W,2762292,27.4,27.4,66%,982,81.82,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186947358.1?report=genbank&log$=prottop&blast_rank=550&RID=WF777JMR016"",""WP_186947358.1"")"
MFS transporter [Pseudomonas jessenii],Pseudomonas jessenii,Pseudomonas jessenii,77298,27.4,27.4,100%,982,50.00,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110663148.1?report=genbank&log$=prottop&blast_rank=551&RID=WF777JMR016"",""WP_110663148.1"")"
TPA: GerMN domain-containing protein [Clostridiales bacterium],Clostridiales bacterium,Clostridiales bacterium,1898207,27.4,27.4,80%,982,64.29,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HHV13818.1?report=genbank&log$=prottop&blast_rank=552&RID=WF777JMR016"",""HHV13818.1"")"
acyltransferase [Mycobacterium heckeshornense],Mycobacterium heckeshornense,Mycobacterium heckeshornense,110505,27.4,27.4,60%,982,77.78,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048891668.1?report=genbank&log$=prottop&blast_rank=553&RID=WF777JMR016"",""WP_048891668.1"")"
ATP-binding protein [Bacillus marasmi],Bacillus marasmi,Bacillus marasmi,1926279,27.4,27.4,66%,982,70.00,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187118967.1?report=genbank&log$=prottop&blast_rank=554&RID=WF777JMR016"",""WP_187118967.1"")"
site-2 protease family protein [Corynebacterium ciconiae],Corynebacterium ciconiae,Corynebacterium ciconiae,227319,27.4,27.4,93%,982,44.00,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026161336.1?report=genbank&log$=prottop&blast_rank=555&RID=WF777JMR016"",""WP_026161336.1"")"
MULTISPECIES: MFS transporter [Pseudomonas],Pseudomonas,Pseudomonas,286,27.4,27.4,100%,982,50.00,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154947848.1?report=genbank&log$=prottop&blast_rank=556&RID=WF777JMR016"",""WP_154947848.1"")"
MFS transporter [Pseudomonas fluorescens],Pseudomonas fluorescens,Pseudomonas fluorescens,294,27.4,27.4,100%,982,50.00,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150814764.1?report=genbank&log$=prottop&blast_rank=557&RID=WF777JMR016"",""WP_150814764.1"")"
MFS transporter [Pseudomonas fluorescens],Pseudomonas fluorescens,Pseudomonas fluorescens,294,27.4,27.4,100%,982,50.00,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057713932.1?report=genbank&log$=prottop&blast_rank=558&RID=WF777JMR016"",""WP_057713932.1"")"
MFS transporter [Pseudomonas fluorescens],Pseudomonas fluorescens,Pseudomonas fluorescens,294,27.4,27.4,100%,982,50.00,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154908847.1?report=genbank&log$=prottop&blast_rank=559&RID=WF777JMR016"",""WP_154908847.1"")"
MULTISPECIES: MFS transporter [Pseudomonas],Pseudomonas,Pseudomonas,286,27.4,27.4,100%,982,50.00,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090456924.1?report=genbank&log$=prottop&blast_rank=560&RID=WF777JMR016"",""WP_090456924.1"")"
MFS transporter [Vibrio sp. OCN044],Vibrio sp. OCN044,Vibrio sp. OCN044,2695891,27.4,27.4,73%,982,47.37,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160928691.1?report=genbank&log$=prottop&blast_rank=561&RID=WF777JMR016"",""WP_160928691.1"")"
efflux RND transporter periplasmic adaptor subunit [Snodgrassella alvi],Snodgrassella alvi,Snodgrassella alvi,1196083,27.4,27.4,93%,982,62.50,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100100217.1?report=genbank&log$=prottop&blast_rank=562&RID=WF777JMR016"",""WP_100100217.1"")"
TPA: PepSY domain-containing protein [Methylophaga sp.],Methylophaga sp.,Methylophaga sp.,2024840,27.4,27.4,86%,982,43.48,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIC48034.1?report=genbank&log$=prottop&blast_rank=563&RID=WF777JMR016"",""HIC48034.1"")"
efflux transporter periplasmic adaptor subunit [Snodgrassella alvi],Snodgrassella alvi,Snodgrassella alvi,1196083,27.4,27.4,93%,982,62.50,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIT09178.1?report=genbank&log$=prottop&blast_rank=564&RID=WF777JMR016"",""PIT09178.1"")"
hypothetical protein CVT61_02910 [Actinobacteria bacterium HGW-Actinobacteria-11],Actinobacteria bacterium HGW-Actinobacteria-11,Actinobacteria bacterium HGW-Actinobacteria-11,2013646,27.4,27.4,93%,982,64.29,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKQ36086.1?report=genbank&log$=prottop&blast_rank=565&RID=WF777JMR016"",""PKQ36086.1"")"
MULTISPECIES: DUF1624 domain-containing protein [unclassified Microbacterium],unclassified Microbacterium,unclassified Microbacterium,2609290,27.4,27.4,93%,982,64.29,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131491556.1?report=genbank&log$=prottop&blast_rank=566&RID=WF777JMR016"",""WP_131491556.1"")"
DUF1624 domain-containing protein [Microbacterium sp. ZOR0019],Microbacterium sp. ZOR0019,Microbacterium sp. ZOR0019,1339233,27.4,27.4,93%,982,64.29,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052193223.1?report=genbank&log$=prottop&blast_rank=567&RID=WF777JMR016"",""WP_052193223.1"")"
MFS transporter [Gloeocapsopsis crepidinum],Gloeocapsopsis crepidinum,Gloeocapsopsis crepidinum,693223,27.4,27.4,73%,982,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193932034.1?report=genbank&log$=prottop&blast_rank=568&RID=WF777JMR016"",""WP_193932034.1"")"
multidrug effflux MFS transporter [Sporosarcina sp. A15],Sporosarcina sp. A15,Sporosarcina sp. A15,2660748,27.4,27.4,86%,982,69.23,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153733374.1?report=genbank&log$=prottop&blast_rank=569&RID=WF777JMR016"",""WP_153733374.1"")"
DUF1624 domain-containing protein [Microbacterium sp. 3H14],Microbacterium sp. 3H14,Microbacterium sp. 3H14,2555725,27.4,27.4,93%,982,64.29,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134351822.1?report=genbank&log$=prottop&blast_rank=570&RID=WF777JMR016"",""WP_134351822.1"")"
TPA: FtsX-like permease family protein [Deltaproteobacteria bacterium],Deltaproteobacteria bacterium,Deltaproteobacteria bacterium,2026735,27.4,27.4,80%,982,69.23,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGV79285.1?report=genbank&log$=prottop&blast_rank=571&RID=WF777JMR016"",""HGV79285.1"")"
bifunctional folylpolyglutamate synthase/dihydrofolate synthase [Legionellales bacterium],Legionellales bacterium,Legionellales bacterium,2026754,27.4,27.4,80%,982,52.63,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NKB46561.1?report=genbank&log$=prottop&blast_rank=572&RID=WF777JMR016"",""NKB46561.1"")"
MFS transporter [Agrobacterium rhizogenes],Agrobacterium rhizogenes,Agrobacterium rhizogenes,359,27.4,27.4,100%,982,66.67,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174018582.1?report=genbank&log$=prottop&blast_rank=573&RID=WF777JMR016"",""WP_174018582.1"")"
MFS transporter [Agrobacterium rhizogenes],Agrobacterium rhizogenes,Agrobacterium rhizogenes,359,27.4,27.4,100%,982,66.67,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174036533.1?report=genbank&log$=prottop&blast_rank=574&RID=WF777JMR016"",""WP_174036533.1"")"
MFS transporter [Desmospora activa],Desmospora activa,Desmospora activa,500615,27.4,27.4,100%,982,66.67,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107725312.1?report=genbank&log$=prottop&blast_rank=575&RID=WF777JMR016"",""WP_107725312.1"")"
MFS transporter [Eisenbergiella massiliensis],Eisenbergiella massiliensis,Eisenbergiella massiliensis,1720294,27.4,27.4,100%,983,66.67,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102288068.1?report=genbank&log$=prottop&blast_rank=576&RID=WF777JMR016"",""WP_102288068.1"")"
ICE2-domain-containing protein [Aspergillus campestris IBT 28561],Aspergillus campestris IBT 28561,Aspergillus campestris IBT 28561,1392248,27.4,27.4,60%,983,88.89,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024689530.1?report=genbank&log$=prottop&blast_rank=577&RID=WF777JMR016"",""XP_024689530.1"")"
ICE2-domain-containing protein [Aspergillus taichungensis],Aspergillus taichungensis,Aspergillus taichungensis,482145,27.4,27.4,60%,983,88.89,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PLN80892.1?report=genbank&log$=prottop&blast_rank=578&RID=WF777JMR016"",""PLN80892.1"")"
ICE2-domain-containing protein [Aspergillus candidus],Aspergillus candidus,Aspergillus candidus,41067,27.4,27.4,60%,983,88.89,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024668603.1?report=genbank&log$=prottop&blast_rank=579&RID=WF777JMR016"",""XP_024668603.1"")"
hypothetical protein CEUSTIGMA_g10399.t1 [Chlamydomonas eustigma],Chlamydomonas eustigma,Chlamydomonas eustigma,1157962,27.4,27.4,86%,983,61.54,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAX82972.1?report=genbank&log$=prottop&blast_rank=580&RID=WF777JMR016"",""GAX82972.1"")"
UDP-glucose/GDP-mannose dehydrogenase family protein [Mycobacterium haemophilum],Mycobacterium haemophilum,Mycobacterium haemophilum,29311,27.4,27.4,73%,983,63.64,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047315777.1?report=genbank&log$=prottop&blast_rank=581&RID=WF777JMR016"",""WP_047315777.1"")"
hypothetical protein FA09DRAFT_345111 [Tilletiopsis washingtonensis],Tilletiopsis washingtonensis,Tilletiopsis washingtonensis,58919,27.4,27.4,66%,983,80.00,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025600800.1?report=genbank&log$=prottop&blast_rank=582&RID=WF777JMR016"",""XP_025600800.1"")"
preprotein translocase subunit SecY [Flavobacterium sp. H122],Flavobacterium sp. H122,Flavobacterium sp. H122,2529860,27.4,27.4,66%,983,80.00,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136668931.1?report=genbank&log$=prottop&blast_rank=583&RID=WF777JMR016"",""WP_136668931.1"")"
Polyferredoxin [Candidatus Terasakiella magnetica],Candidatus Terasakiella magnetica,Candidatus Terasakiella magnetica,1867952,27.4,27.4,86%,983,61.54,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA7619780.1?report=genbank&log$=prottop&blast_rank=584&RID=WF777JMR016"",""CAA7619780.1"")"
glycosyltransferase [Cellulomonas marina],Cellulomonas marina,Cellulomonas marina,988821,27.4,27.4,66%,983,81.82,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090031430.1?report=genbank&log$=prottop&blast_rank=585&RID=WF777JMR016"",""WP_090031430.1"")"
TrkH family potassium uptake protein [Actinomadura cellulosilytica],Actinomadura cellulosilytica,Actinomadura cellulosilytica,1411118,27.4,27.4,80%,983,69.23,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182706423.1?report=genbank&log$=prottop&blast_rank=586&RID=WF777JMR016"",""WP_182706423.1"")"
MULTISPECIES: ATP synthase subunit J [Clostridiales],Clostridiales,Clostridiales,186802,27.4,27.4,80%,983,69.23,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024735502.1?report=genbank&log$=prottop&blast_rank=587&RID=WF777JMR016"",""WP_024735502.1"")"
response regulator [Symploca sp. SIO1C2],Symploca sp. SIO1C2,Symploca sp. SIO1C2,2607769,27.4,27.4,66%,983,66.67,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NER23528.1?report=genbank&log$=prottop&blast_rank=588&RID=WF777JMR016"",""NER23528.1"")"
response regulator [Symploca sp. SIO1A3],Symploca sp. SIO1A3,Symploca sp. SIO1A3,2607766,27.4,27.4,66%,983,66.67,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NER49782.1?report=genbank&log$=prottop&blast_rank=589&RID=WF777JMR016"",""NER49782.1"")"
PrsW family intramembrane metalloprotease [Calditrichaeota bacterium],Calditrichaeota bacterium,Calditrichaeota bacterium,2212469,27.4,27.4,93%,983,64.29,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMH87349.1?report=genbank&log$=prottop&blast_rank=590&RID=WF777JMR016"",""RMH87349.1"")"
"potassium uptake protein, TrkH family [[Clostridium asparagiforme] DSM 15981] [[Clostridium] asparagiforme DSM 15981]",[Clostridium] asparagiforme DSM 15981,[Clostridium] asparagiforme DSM 15981,518636,27.4,27.4,80%,983,69.23,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEG53627.1?report=genbank&log$=prottop&blast_rank=591&RID=WF777JMR016"",""EEG53627.1"")"
MFS transporter [Nocardia cyriacigeorgica],Nocardia cyriacigeorgica,Nocardia cyriacigeorgica,135487,27.4,27.4,73%,983,72.73,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036542171.1?report=genbank&log$=prottop&blast_rank=592&RID=WF777JMR016"",""WP_036542171.1"")"
adenylosuccinate lyase [Romboutsia maritimum],Romboutsia maritimum,Romboutsia maritimum,2020948,27.4,27.4,60%,983,75.00,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095404914.1?report=genbank&log$=prottop&blast_rank=593&RID=WF777JMR016"",""WP_095404914.1"")"
Conserved hypothetical protein. Putative monooxygenase [Geotrichum candidum],Geotrichum candidum,Geotrichum candidum,1173061,27.4,27.4,66%,983,80.00,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDO53625.1?report=genbank&log$=prottop&blast_rank=594&RID=WF777JMR016"",""CDO53625.1"")"
DUF1538 domain-containing protein [Firmicutes bacterium],Firmicutes bacterium,Firmicutes bacterium,1879010,27.4,27.4,100%,983,52.38,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLL88510.1?report=genbank&log$=prottop&blast_rank=595&RID=WF777JMR016"",""NLL88510.1"")"
inner membrane protein [Legionella israelensis],Legionella israelensis,Legionella israelensis,454,27.4,27.4,53%,983,87.50,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KTD35194.1?report=genbank&log$=prottop&blast_rank=596&RID=WF777JMR016"",""KTD35194.1"")"
ABC transporter permease [Pseudosporangium ferrugineum],Pseudosporangium ferrugineum,Pseudosporangium ferrugineum,439699,27.4,27.4,53%,983,100.00,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106125646.1?report=genbank&log$=prottop&blast_rank=597&RID=WF777JMR016"",""WP_106125646.1"")"
intestinal-type alkaline phosphatase [Thalassophryne amazonica],Thalassophryne amazonica,Thalassophryne amazonica,390379,27.4,27.4,80%,983,75.00,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034036723.1?report=genbank&log$=prottop&blast_rank=598&RID=WF777JMR016"",""XP_034036723.1"")"
TPA: ABC transporter permease subunit [Nitrososphaeria archaeon],Nitrososphaeria archaeon,Nitrososphaeria archaeon,2268198,27.4,27.4,100%,983,60.00,523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGL61956.1?report=genbank&log$=prottop&blast_rank=599&RID=WF777JMR016"",""HGL61956.1"")"
ABC-2 type transport system permease protein [Pseudosporangium ferrugineum],Pseudosporangium ferrugineum,Pseudosporangium ferrugineum,439699,27.4,27.4,53%,983,100.00,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PRY32387.1?report=genbank&log$=prottop&blast_rank=600&RID=WF777JMR016"",""PRY32387.1"")"
TPA: ABC transporter permease subunit [Nitrososphaeria archaeon],Nitrososphaeria archaeon,Nitrososphaeria archaeon,2268198,27.4,27.4,93%,983,64.29,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HDD40668.1?report=genbank&log$=prottop&blast_rank=601&RID=WF777JMR016"",""HDD40668.1"")"
hypothetical protein DRN47_00595 [Thaumarchaeota archaeon],Thaumarchaeota archaeon,Thaumarchaeota archaeon,2026795,27.4,27.4,93%,983,64.29,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLG00798.1?report=genbank&log$=prottop&blast_rank=602&RID=WF777JMR016"",""RLG00798.1"")"
hypothetical protein COW89_07000 [Nitrospinae bacterium CG22_combo_CG10-13_8_21_14_all_47_10],Nitrospinae bacterium CG22_combo_CG10-13_8_21_14_all_47_10,Nitrospinae bacterium CG22_combo_CG10-13_8_21_14_all_47_10,1974050,27.4,27.4,53%,983,87.50,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIP72338.1?report=genbank&log$=prottop&blast_rank=603&RID=WF777JMR016"",""PIP72338.1"")"
hypothetical protein [Candidatus Aminicenantes bacterium],Candidatus Aminicenantes bacterium,Candidatus Aminicenantes bacterium,2052149,27.4,27.4,86%,983,73.33,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NIM17594.1?report=genbank&log$=prottop&blast_rank=604&RID=WF777JMR016"",""NIM17594.1"")"
DHA2 family efflux MFS transporter permease subunit [Streptomyces chartreusis],Streptomyces chartreusis,Streptomyces chartreusis,1969,27.4,27.4,80%,983,58.82,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163016964.1?report=genbank&log$=prottop&blast_rank=605&RID=WF777JMR016"",""WP_163016964.1"")"
TPA: PepSY domain-containing protein [Methylophaga aminisulfidivorans],Methylophaga aminisulfidivorans,Methylophaga aminisulfidivorans,230105,27.4,27.4,86%,983,43.48,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIM39900.1?report=genbank&log$=prottop&blast_rank=606&RID=WF777JMR016"",""HIM39900.1"")"
conserved hypothetical protein [Phytophthora infestans T30-4],Phytophthora infestans T30-4,Phytophthora infestans T30-4,403677,27.4,54.7,80%,983,76.92,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002900249.1?report=genbank&log$=prottop&blast_rank=607&RID=WF777JMR016"",""XP_002900249.1"")"
hypothetical protein CVT25_005707 [Psilocybe cyanescens],Psilocybe cyanescens,Psilocybe cyanescens,93625,27.4,27.4,80%,983,66.67,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PPQ67106.1?report=genbank&log$=prottop&blast_rank=608&RID=WF777JMR016"",""PPQ67106.1"")"
hypothetical protein V501_06257 [Pseudogymnoascus sp. VKM F-4519 (FW-2642)],Pseudogymnoascus sp. VKM F-4519 (FW-2642),Pseudogymnoascus sp. VKM F-4519 (FW-2642),1420914,27.4,27.4,86%,983,55.56,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KFZ07645.1?report=genbank&log$=prottop&blast_rank=609&RID=WF777JMR016"",""KFZ07645.1"")"
DUF927 domain-containing protein [Legionella israelensis],Legionella israelensis,Legionella israelensis,454,27.4,27.4,53%,983,87.50,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143868717.1?report=genbank&log$=prottop&blast_rank=610&RID=WF777JMR016"",""WP_143868717.1"")"
DUF927 domain-containing protein [Legionella sp. W10-070],Legionella sp. W10-070,Legionella sp. W10-070,1117709,27.4,27.4,53%,983,87.50,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133133698.1?report=genbank&log$=prottop&blast_rank=611&RID=WF777JMR016"",""WP_133133698.1"")"
hypothetical protein [Actinokineospora cianjurensis],Actinokineospora cianjurensis,Actinokineospora cianjurensis,585224,27.4,27.4,86%,983,69.23,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147459962.1?report=genbank&log$=prottop&blast_rank=612&RID=WF777JMR016"",""WP_147459962.1"")"
leucine-rich repeat-containing protein 41 [Salarias fasciatus],Salarias fasciatus,jewelled blenny,181472,27.4,27.4,73%,983,81.82,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029943512.1?report=genbank&log$=prottop&blast_rank=613&RID=WF777JMR016"",""XP_029943512.1"")"
hypothetical protein GN244_ATG08045 [Phytophthora infestans],Phytophthora infestans,potato late blight agent,4787,27.4,27.4,80%,983,76.92,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4039760.1?report=genbank&log$=prottop&blast_rank=614&RID=WF777JMR016"",""KAF4039760.1"")"
hypothetical protein GN958_ATG17769 [Phytophthora infestans],Phytophthora infestans,potato late blight agent,4787,27.4,27.4,80%,983,76.92,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4133013.1?report=genbank&log$=prottop&blast_rank=615&RID=WF777JMR016"",""KAF4133013.1"")"
hypothetical protein EMIHUDRAFT_198051 [Emiliania huxleyi CCMP1516],Emiliania huxleyi CCMP1516,Emiliania huxleyi CCMP1516,280463,27.4,27.4,80%,983,66.67,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005761984.1?report=genbank&log$=prottop&blast_rank=616&RID=WF777JMR016"",""XP_005761984.1"")"
hypothetical protein PC110_g10639 [Phytophthora cactorum],Phytophthora cactorum,Phytophthora cactorum,29920,27.4,27.4,80%,983,76.92,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RAW33019.1?report=genbank&log$=prottop&blast_rank=617&RID=WF777JMR016"",""RAW33019.1"")"
ATP-binding cassette domain-containing protein [Verrucomicrobia bacterium],Verrucomicrobia bacterium,Verrucomicrobia bacterium,2026799,27.4,27.4,86%,983,71.43,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCW28210.1?report=genbank&log$=prottop&blast_rank=618&RID=WF777JMR016"",""NCW28210.1"")"
PREDICTED: LOW QUALITY PROTEIN: solute carrier family 26 member 10-like [Aethina tumida],Aethina tumida,small hive beetle,116153,27.4,27.4,93%,983,64.29,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019876861.1?report=genbank&log$=prottop&blast_rank=619&RID=WF777JMR016"",""XP_019876861.1"")"
AAA family ATPase [Bordetella sp. H567],Bordetella sp. H567,Bordetella sp. H567,1697043,27.4,27.4,66%,983,80.00,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066639796.1?report=genbank&log$=prottop&blast_rank=620&RID=WF777JMR016"",""WP_066639796.1"")"
TonB-dependent receptor [Candidatus Sulfopaludibacter sp. SbA3],Candidatus Sulfopaludibacter sp. SbA3,Candidatus Sulfopaludibacter sp. SbA3,2043164,27.4,27.4,93%,983,57.14,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133168852.1?report=genbank&log$=prottop&blast_rank=621&RID=WF777JMR016"",""WP_133168852.1"")"
hypothetical protein [Trichomonas vaginalis G3],Trichomonas vaginalis G3,Trichomonas vaginalis G3,412133,27.4,27.4,53%,983,87.50,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001307210.1?report=genbank&log$=prottop&blast_rank=622&RID=WF777JMR016"",""XP_001307210.1"")"
hypothetical protein GQ600_9427 [Phytophthora cactorum],Phytophthora cactorum,Phytophthora cactorum,29920,27.4,27.4,80%,983,76.92,829,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1783381.1?report=genbank&log$=prottop&blast_rank=623&RID=WF777JMR016"",""KAF1783381.1"")"
AAA family ATPase [Nonomuraea mesophila],Nonomuraea sp. 6K102,Nonomuraea sp. 6K102,2530382,27.4,27.4,66%,983,80.00,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166427440.1?report=genbank&log$=prottop&blast_rank=624&RID=WF777JMR016"",""WP_166427440.1"")"
AAA family ATPase [Nonomuraea longispora],Nonomuraea sp. KC201,Nonomuraea sp. KC201,1848320,27.4,27.4,66%,983,80.00,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165959860.1?report=genbank&log$=prottop&blast_rank=625&RID=WF777JMR016"",""WP_165959860.1"")"
MULTISPECIES: AAA family ATPase [unclassified Nonomuraea],unclassified Nonomuraea,unclassified Nonomuraea,2593643,27.4,27.4,66%,983,80.00,919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161714591.1?report=genbank&log$=prottop&blast_rank=626&RID=WF777JMR016"",""WP_161714591.1"")"
