Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
beta-galactosidase [Pseudarthrobacter sp. NIBRBAC000502772],Pseudarthrobacter sp. NIBRBAC000502772,Pseudarthrobacter sp. NIBRBAC000502772,2590775,28.6,28.6,60%,345,88.89,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QDG68209.1?report=genbank&log$=prottop&blast_rank=511&RID=WF700SC301R"",""QDG68209.1"")"
hypothetical protein [Gemmatimonadaceae bacterium],Gemmatimonadaceae bacterium,Gemmatimonadaceae bacterium,2026741,28.6,28.6,60%,345,88.89,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUR34306.1?report=genbank&log$=prottop&blast_rank=512&RID=WF700SC301R"",""NUR34306.1"")"
zinc carboxypeptidase [Maribacter sp. HTCC2170],Maribacter sp. HTCC2170,Maribacter sp. HTCC2170,313603,28.6,28.6,93%,345,62.50,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013307794.1?report=genbank&log$=prottop&blast_rank=513&RID=WF700SC301R"",""WP_013307794.1"")"
EAL domain-containing protein [Chitinivorax tropicus],Chitinivorax tropicus,Chitinivorax tropicus,714531,28.6,28.6,93%,345,70.59,862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184037342.1?report=genbank&log$=prottop&blast_rank=514&RID=WF700SC301R"",""WP_184037342.1"")"
uncharacterized protein MSY001_0986 [Malassezia sympodialis ATCC 42132],Malassezia sympodialis ATCC 42132,Malassezia sympodialis ATCC 42132,1230383,28.6,28.6,73%,345,81.82,863,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018739596.1?report=genbank&log$=prottop&blast_rank=515&RID=WF700SC301R"",""XP_018739596.1"")"
telomerase reverse transcriptase [Paramecium caudatum],Paramecium caudatum,Paramecium caudatum,5885,28.6,28.6,66%,345,80.00,895,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAB18587.1?report=genbank&log$=prottop&blast_rank=516&RID=WF700SC301R"",""BAB18587.1"")"
hypothetical protein [Gemmatimonadaceae bacterium],Gemmatimonadaceae bacterium,Gemmatimonadaceae bacterium,2026741,28.6,28.6,60%,345,88.89,919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUO38815.1?report=genbank&log$=prottop&blast_rank=517&RID=WF700SC301R"",""NUO38815.1"")"
hypothetical protein [Gemmatimonadaceae bacterium],Gemmatimonadaceae bacterium,Gemmatimonadaceae bacterium,2026741,28.6,28.6,60%,345,88.89,933,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUO96115.1?report=genbank&log$=prottop&blast_rank=518&RID=WF700SC301R"",""NUO96115.1"")"
hypothetical protein [Gemmatimonadaceae bacterium],Gemmatimonadaceae bacterium,Gemmatimonadaceae bacterium,2026741,28.6,28.6,60%,345,88.89,933,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUP55007.1?report=genbank&log$=prottop&blast_rank=519&RID=WF700SC301R"",""NUP55007.1"")"
hypothetical protein DMF54_12980 [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,28.6,28.6,100%,345,66.67,963,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYQ64861.1?report=genbank&log$=prottop&blast_rank=520&RID=WF700SC301R"",""PYQ64861.1"")"
MULTISPECIES: sulfatase-like hydrolase/transferase [unclassified Lentimonas],unclassified Lentimonas,unclassified Lentimonas,2630993,28.6,28.6,60%,345,88.89,969,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162024884.1?report=genbank&log$=prottop&blast_rank=521&RID=WF700SC301R"",""WP_162024884.1"")"
MULTISPECIES: sulfatase-like hydrolase/transferase [unclassified Lentimonas],unclassified Lentimonas,unclassified Lentimonas,2630993,28.6,28.6,60%,345,88.89,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162030930.1?report=genbank&log$=prottop&blast_rank=522&RID=WF700SC301R"",""WP_162030930.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013876195.1?report=genbank&log$=prottop&blast_rank=523&RID=WF700SC301R"",""WP_013876195.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125009155.1?report=genbank&log$=prottop&blast_rank=524&RID=WF700SC301R"",""WP_125009155.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003247910.1?report=genbank&log$=prottop&blast_rank=525&RID=WF700SC301R"",""WP_003247910.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064552211.1?report=genbank&log$=prottop&blast_rank=526&RID=WF700SC301R"",""WP_064552211.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185222539.1?report=genbank&log$=prottop&blast_rank=527&RID=WF700SC301R"",""WP_185222539.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042384652.1?report=genbank&log$=prottop&blast_rank=528&RID=WF700SC301R"",""WP_042384652.1"")"
SH3 domain-containing protein [Geobacillus sp. Y4.1MC1],Geobacillus sp. Y4.1MC1,Geobacillus sp. Y4.1MC1,581103,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013399942.1?report=genbank&log$=prottop&blast_rank=529&RID=WF700SC301R"",""WP_013399942.1"")"
SH3 domain-containing protein [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,Parageobacillus thermoglucosidasius,1426,28.6,28.6,80%,345,60.00,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185214616.1?report=genbank&log$=prottop&blast_rank=530&RID=WF700SC301R"",""WP_185214616.1"")"
glucosaminidase domain-containing protein [Geobacillus sp. E263],Geobacillus sp. E263,Geobacillus sp. E263,391290,28.6,28.6,80%,345,60.00,993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143414922.1?report=genbank&log$=prottop&blast_rank=531&RID=WF700SC301R"",""WP_143414922.1"")"
MULTISPECIES: SH3 domain-containing protein [unclassified Geobacillus],unclassified Geobacillus,unclassified Geobacillus,2642459,28.6,28.6,80%,345,60.00,993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097353878.1?report=genbank&log$=prottop&blast_rank=532&RID=WF700SC301R"",""WP_097353878.1"")"
TonB-dependent receptor [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,28.6,28.6,73%,345,83.33,1089,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLN99386.1?report=genbank&log$=prottop&blast_rank=533&RID=WF700SC301R"",""NLN99386.1"")"
hypothetical protein BBJ28_00003427 [Nothophytophthora sp. Chile5],Nothophytophthora sp. Chile5,Nothophytophthora sp. Chile5,2483409,28.6,28.6,53%,345,100.00,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLN97324.1?report=genbank&log$=prottop&blast_rank=534&RID=WF700SC301R"",""RLN97324.1"")"
uncharacterized protein KUCA_T00003491001 [Kuraishia capsulata CBS 1993],Kuraishia capsulata CBS 1993,Kuraishia capsulata CBS 1993,1382522,28.6,28.6,93%,345,66.67,1435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_022459507.1?report=genbank&log$=prottop&blast_rank=535&RID=WF700SC301R"",""XP_022459507.1"")"
hypothetical protein [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,28.6,28.6,73%,345,60.00,1491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NTW32594.1?report=genbank&log$=prottop&blast_rank=536&RID=WF700SC301R"",""NTW32594.1"")"
hypothetical protein C4B58_00560 [Deltaproteobacteria bacterium],Deltaproteobacteria bacterium,Deltaproteobacteria bacterium,2026735,28.6,28.6,86%,345,71.43,1572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PXF60361.1?report=genbank&log$=prottop&blast_rank=537&RID=WF700SC301R"",""PXF60361.1"")"
hypothetical protein BZG36_05065 [Bifiguratus adelaidae],Bifiguratus adelaidae,Bifiguratus adelaidae,1938954,28.6,28.6,86%,345,66.67,1572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZJ02302.1?report=genbank&log$=prottop&blast_rank=538&RID=WF700SC301R"",""OZJ02302.1"")"
hypothetical protein HeimC2_02450 [Candidatus Heimdallarchaeota archaeon LC_2],Candidatus Heimdallarchaeota archaeon LC_2,Candidatus Heimdallarchaeota archaeon LC_2,1841597,28.6,28.6,86%,345,60.00,2843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OLS29050.1?report=genbank&log$=prottop&blast_rank=539&RID=WF700SC301R"",""OLS29050.1"")"
T9SS type A sorting domain-containing protein [Polaribacter filamentus],Polaribacter filamentus,Polaribacter filamentus,53483,28.6,28.6,73%,345,56.25,2878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104811068.1?report=genbank&log$=prottop&blast_rank=540&RID=WF700SC301R"",""WP_104811068.1"")"
hypothetical protein DL765_006294 [Monosporascus sp. GIB2],Monosporascus sp. GIB2,Monosporascus sp. GIB2,2211647,28.6,28.6,80%,346,71.43,13679,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYP14561.1?report=genbank&log$=prottop&blast_rank=541&RID=WF700SC301R"",""RYP14561.1"")"
hypothetical protein PACTADRAFT_74228 [Pachysolen tannophilus NRRL Y-2460],Pachysolen tannophilus NRRL Y-2460,Pachysolen tannophilus NRRL Y-2460,669874,28.2,28.2,100%,488,64.71,96,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODV96594.1?report=genbank&log$=prottop&blast_rank=542&RID=WF700SC301R"",""ODV96594.1"")"
hypothetical protein [Paenibacillus polymyxa],Paenibacillus polymyxa,Paenibacillus polymyxa,1406,28.2,28.2,66%,488,69.23,101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192442748.1?report=genbank&log$=prottop&blast_rank=543&RID=WF700SC301R"",""WP_192442748.1"")"
hypothetical protein [Paenibacillus polymyxa],Paenibacillus polymyxa,Paenibacillus polymyxa,1406,28.2,28.2,66%,488,69.23,101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075154340.1?report=genbank&log$=prottop&blast_rank=544&RID=WF700SC301R"",""WP_075154340.1"")"
hypothetical protein [Paenibacillus polymyxa],Paenibacillus polymyxa,Paenibacillus polymyxa,1406,28.2,28.2,66%,488,69.23,103,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193191550.1?report=genbank&log$=prottop&blast_rank=545&RID=WF700SC301R"",""WP_193191550.1"")"
TPA: Fis family transcriptional regulator [Candidatus Omnitrophica bacterium],Candidatus Omnitrophica bacterium,Candidatus Omnitrophica bacterium,2035772,28.2,28.2,66%,488,80.00,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCD39057.1?report=genbank&log$=prottop&blast_rank=546&RID=WF700SC301R"",""HCD39057.1"")"
metaxin 3 [Phyllostomus discolor],Phyllostomus discolor,pale spear-nosed bat,89673,28.2,28.2,60%,488,88.89,118,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6125888.1?report=genbank&log$=prottop&blast_rank=547&RID=WF700SC301R"",""KAF6125888.1"")"
hypothetical protein A2Y00_07450 [Omnitrophica WOR_2 bacterium GWF2_43_52],Omnitrophica WOR_2 bacterium GWF2_43_52,Omnitrophica WOR_2 bacterium GWF2_43_52,1801847,28.2,28.2,66%,488,80.00,129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGX20255.1?report=genbank&log$=prottop&blast_rank=548&RID=WF700SC301R"",""OGX20255.1"")"
adenylyltransferase/cytidyltransferase family protein [Ruminococcus flavefaciens],Ruminococcus flavefaciens,Ruminococcus flavefaciens,1265,28.2,28.2,60%,488,88.89,133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072947805.1?report=genbank&log$=prottop&blast_rank=549&RID=WF700SC301R"",""WP_072947805.1"")"
adenylyltransferase/cytidyltransferase family protein [Blautia sp. SF-50],Blautia sp. SF-50,Blautia sp. SF-50,1520805,28.2,28.2,60%,488,88.89,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175442962.1?report=genbank&log$=prottop&blast_rank=550&RID=WF700SC301R"",""WP_175442962.1"")"
hypothetical protein [Hymenobacter coccineus],Hymenobacter coccineus,Hymenobacter coccineus,1908235,28.2,28.2,60%,488,88.89,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070741920.1?report=genbank&log$=prottop&blast_rank=551&RID=WF700SC301R"",""WP_070741920.1"")"
hypothetical protein SAMN05216365_12248 [Porphyromonadaceae bacterium NLAE-zl-C104],Porphyromonadaceae bacterium NLAE-zl-C104,Porphyromonadaceae bacterium NLAE-zl-C104,1855399,28.2,28.2,93%,488,62.50,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SFS84143.1?report=genbank&log$=prottop&blast_rank=552&RID=WF700SC301R"",""SFS84143.1"")"
hypothetical protein [Massilia timonae],Massilia timonae,Massilia timonae,47229,28.2,28.2,80%,489,58.82,159,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005666855.1?report=genbank&log$=prottop&blast_rank=553&RID=WF700SC301R"",""WP_005666855.1"")"
hypothetical protein [Haloterrigena sp. YPL8],Haloterrigena sp. YPL8,Haloterrigena sp. YPL8,1699371,28.2,28.2,60%,489,90.00,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179263165.1?report=genbank&log$=prottop&blast_rank=554&RID=WF700SC301R"",""WP_179263165.1"")"
TPA: hypothetical protein [Sphaerochaeta sp.],Sphaerochaeta sp.,Sphaerochaeta sp.,1972642,28.2,28.2,60%,489,77.78,165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCU29741.1?report=genbank&log$=prottop&blast_rank=555&RID=WF700SC301R"",""HCU29741.1"")"
metaxin 3 [Phyllostomus discolor],Phyllostomus discolor,pale spear-nosed bat,89673,28.2,28.2,60%,489,88.89,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6125891.1?report=genbank&log$=prottop&blast_rank=556&RID=WF700SC301R"",""KAF6125891.1"")"
hypothetical protein [Synechococcaceae cyanobacterium SM2_3_1],Synechococcaceae cyanobacterium SM2_3_1,Synechococcaceae cyanobacterium SM2_3_1,2720469,28.2,28.2,66%,489,81.82,173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJK61958.1?report=genbank&log$=prottop&blast_rank=557&RID=WF700SC301R"",""NJK61958.1"")"
hypothetical protein COV63_02650 [Candidatus Nealsonbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_68],Candidatus Nealsonbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_68,Candidatus Nealsonbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_68,1974714,28.2,28.2,73%,489,72.73,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIR01889.1?report=genbank&log$=prottop&blast_rank=558&RID=WF700SC301R"",""PIR01889.1"")"
TetR family transcriptional regulator [Labedella phragmitis],Labedella phragmitis,Labedella phragmitis,2498849,28.2,28.2,93%,489,55.56,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166408872.1?report=genbank&log$=prottop&blast_rank=559&RID=WF700SC301R"",""WP_166408872.1"")"
response regulator [Vagococcus martis],Vagococcus martis,Vagococcus martis,1768210,28.2,28.2,66%,489,90.00,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079346568.1?report=genbank&log$=prottop&blast_rank=560&RID=WF700SC301R"",""WP_079346568.1"")"
MULTISPECIES: response regulator [Vagococcus],Vagococcus,Vagococcus,2737,28.2,28.2,66%,489,90.00,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118250989.1?report=genbank&log$=prottop&blast_rank=561&RID=WF700SC301R"",""WP_118250989.1"")"
response regulator [Vagococcus teuberi],Vagococcus teuberi,Vagococcus teuberi,519472,28.2,28.2,66%,489,90.00,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071455968.1?report=genbank&log$=prottop&blast_rank=562&RID=WF700SC301R"",""WP_071455968.1"")"
TetR/AcrR family transcriptional regulator [Labedella phragmitis],Labedella phragmitis,Labedella phragmitis,2498849,28.2,28.2,93%,489,55.56,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RWZ51744.1?report=genbank&log$=prottop&blast_rank=563&RID=WF700SC301R"",""RWZ51744.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049068240.1?report=genbank&log$=prottop&blast_rank=564&RID=WF700SC301R"",""WP_049068240.1"")"
DUF4262 domain-containing protein [Chitinophaga sp. CF418],Chitinophaga sp. CF418,Chitinophaga sp. CF418,1855287,28.2,28.2,60%,489,88.89,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188133896.1?report=genbank&log$=prottop&blast_rank=565&RID=WF700SC301R"",""WP_188133896.1"")"
hypothetical protein Enr13x_36640 [Planctomycetes bacterium Enr13],Planctomycetes bacterium Enr13,Planctomycetes bacterium Enr13,2527979,28.2,28.2,66%,489,64.29,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QDV43804.1?report=genbank&log$=prottop&blast_rank=566&RID=WF700SC301R"",""QDV43804.1"")"
hypothetical protein Enr13x_38130 [Planctomycetes bacterium Enr13],Planctomycetes bacterium Enr13,Planctomycetes bacterium Enr13,2527979,28.2,28.2,66%,489,64.29,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QDV43953.1?report=genbank&log$=prottop&blast_rank=567&RID=WF700SC301R"",""QDV43953.1"")"
metaxin-3 isoform X3 [Phyllostomus discolor],Phyllostomus discolor,pale spear-nosed bat,89673,28.2,28.2,60%,489,88.89,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035876358.1?report=genbank&log$=prottop&blast_rank=568&RID=WF700SC301R"",""XP_035876358.1"")"
metaxin-3 isoform X5 [Mustela erminea],Mustela erminea,ermine,36723,28.2,28.2,66%,489,80.00,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032191761.1?report=genbank&log$=prottop&blast_rank=569&RID=WF700SC301R"",""XP_032191761.1"")"
hypothetical protein ABL78_3665 [Leptomonas seymouri],Leptomonas seymouri,Leptomonas seymouri,5684,28.2,28.2,60%,489,90.00,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPI87270.1?report=genbank&log$=prottop&blast_rank=570&RID=WF700SC301R"",""KPI87270.1"")"
metaxin-3 isoform X3 [Leptonychotes weddellii],Leptonychotes weddellii,Weddell seal,9713,28.2,28.2,66%,489,80.00,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030882421.1?report=genbank&log$=prottop&blast_rank=571&RID=WF700SC301R"",""XP_030882421.1"")"
hypothetical protein ABB37_05414 [Leptomonas pyrrhocoris],Leptomonas pyrrhocoris,Leptomonas pyrrhocoris,157538,28.2,28.2,60%,489,90.00,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015658056.1?report=genbank&log$=prottop&blast_rank=572&RID=WF700SC301R"",""XP_015658056.1"")"
bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Thioalbus denitrificans],Thioalbus denitrificans,Thioalbus denitrificans,547122,28.2,28.2,66%,489,80.00,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114280716.1?report=genbank&log$=prottop&blast_rank=573&RID=WF700SC301R"",""WP_114280716.1"")"
porin family protein [Nitratireductor sp. SY7],Nitratireductor sp. SY7,Nitratireductor sp. SY7,2599600,28.2,28.2,86%,489,66.67,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146298600.1?report=genbank&log$=prottop&blast_rank=574&RID=WF700SC301R"",""WP_146298600.1"")"
metaxin-3 isoform X2 [Phyllostomus discolor],Phyllostomus discolor,pale spear-nosed bat,89673,28.2,28.2,60%,489,88.89,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035876357.1?report=genbank&log$=prottop&blast_rank=575&RID=WF700SC301R"",""XP_035876357.1"")"
PREDICTED: SLAM family member 5-like isoform X1 [Panthera tigris altaica],Panthera tigris altaica,Amur tiger,74533,28.2,28.2,100%,489,66.67,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015398482.1?report=genbank&log$=prottop&blast_rank=576&RID=WF700SC301R"",""XP_015398482.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_140983661.1?report=genbank&log$=prottop&blast_rank=577&RID=WF700SC301R"",""WP_140983661.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130036904.1?report=genbank&log$=prottop&blast_rank=578&RID=WF700SC301R"",""WP_130036904.1"")"
hypothetical protein [Aeromicrobium sp. M2KJ-4],Aeromicrobium sp. M2KJ-4,Aeromicrobium sp. M2KJ-4,2292704,28.2,28.2,66%,489,69.23,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119705886.1?report=genbank&log$=prottop&blast_rank=579&RID=WF700SC301R"",""WP_119705886.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125268146.1?report=genbank&log$=prottop&blast_rank=580&RID=WF700SC301R"",""WP_125268146.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086262757.1?report=genbank&log$=prottop&blast_rank=581&RID=WF700SC301R"",""WP_086262757.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038347417.1?report=genbank&log$=prottop&blast_rank=582&RID=WF700SC301R"",""WP_038347417.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032009192.1?report=genbank&log$=prottop&blast_rank=583&RID=WF700SC301R"",""WP_032009192.1"")"
DUF1851 domain-containing protein [Acinetobacter baumannii],Acinetobacter baumannii,Acinetobacter baumannii,470,28.2,28.2,86%,489,66.67,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057053417.1?report=genbank&log$=prottop&blast_rank=584&RID=WF700SC301R"",""WP_057053417.1"")"
outer membrane beta-barrel protein [Aquamicrobium lusatiense],Aquamicrobium lusatiense,Aquamicrobium lusatiense,89772,28.2,28.2,86%,489,66.67,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183827164.1?report=genbank&log$=prottop&blast_rank=585&RID=WF700SC301R"",""WP_183827164.1"")"
hypothetical protein [Geodermatophilus africanus],Geodermatophilus africanus,Geodermatophilus africanus,1137993,28.2,28.2,66%,489,69.23,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091161238.1?report=genbank&log$=prottop&blast_rank=586&RID=WF700SC301R"",""WP_091161238.1"")"
hypothetical protein [Modestobacter muralis],Modestobacter muralis,Modestobacter muralis,1608614,28.2,28.2,66%,489,69.23,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163610084.1?report=genbank&log$=prottop&blast_rank=587&RID=WF700SC301R"",""WP_163610084.1"")"
hypothetical protein [Geodermatophilus normandii],Geodermatophilus normandii,Geodermatophilus normandii,1137989,28.2,28.2,66%,489,69.23,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163478141.1?report=genbank&log$=prottop&blast_rank=588&RID=WF700SC301R"",""WP_163478141.1"")"
hypothetical protein [Geodermatophilus amargosae],Geodermatophilus amargosae,Geodermatophilus amargosae,1296565,28.2,28.2,66%,489,69.23,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093579310.1?report=genbank&log$=prottop&blast_rank=589&RID=WF700SC301R"",""WP_093579310.1"")"
hypothetical protein [Modestobacter excelsi],Modestobacter sp. 1G6,Modestobacter sp. 1G6,2213161,28.2,28.2,66%,489,69.23,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138732460.1?report=genbank&log$=prottop&blast_rank=590&RID=WF700SC301R"",""WP_138732460.1"")"
Ubiquinone biosynthesis O-methyltransferase [Parcubacteria bacterium OLB19],Parcubacteria bacterium OLB19,Parcubacteria bacterium OLB19,1617425,28.2,28.2,80%,489,71.43,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXK01013.1?report=genbank&log$=prottop&blast_rank=591&RID=WF700SC301R"",""KXK01013.1"")"
hypothetical protein [Herbiconiux flava],Herbiconiux flava,Herbiconiux flava,881268,28.2,28.2,66%,489,69.23,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179546285.1?report=genbank&log$=prottop&blast_rank=592&RID=WF700SC301R"",""WP_179546285.1"")"
hypothetical protein [Herbiconiux sp. VKM Ac-1786],Herbiconiux sp. VKM Ac-1786,Herbiconiux sp. VKM Ac-1786,2783824,28.2,28.2,66%,489,69.23,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194680577.1?report=genbank&log$=prottop&blast_rank=593&RID=WF700SC301R"",""WP_194680577.1"")"
