Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RWDD1 protein [Rhadina sibilatrix],Rhadina sibilatrix,Rhadina sibilatrix,2585818,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXR61836.1?report=genbank&log$=prottop&blast_rank=548&RID=WF732HJ7013"",""NXR61836.1"")"
RWDD1 protein [Chaetorhynchus papuensis],Chaetorhynchus papuensis,pygmy drongo,254446,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXD96471.1?report=genbank&log$=prottop&blast_rank=549&RID=WF732HJ7013"",""NXD96471.1"")"
RWD domain-containing protein 1 isoform X1 [Calypte anna],Calypte anna,Anna's hummingbird,9244,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030303908.1?report=genbank&log$=prottop&blast_rank=550&RID=WF732HJ7013"",""XP_030303908.1"")"
RWDD1 protein [Oreocharis arfaki],Oreocharis arfaki,tit berrypecker,979223,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWW13385.1?report=genbank&log$=prottop&blast_rank=551&RID=WF732HJ7013"",""NWW13385.1"")"
RWD domain-containing protein 1 [Melopsittacus undulatus],Melopsittacus undulatus,budgerigar,13146,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005154761.1?report=genbank&log$=prottop&blast_rank=552&RID=WF732HJ7013"",""XP_005154761.1"")"
RWDD1 protein [Upupa epops],Upupa epops,Eurasian hoopoe,57439,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWU89441.1?report=genbank&log$=prottop&blast_rank=553&RID=WF732HJ7013"",""NWU89441.1"")"
RWDD1 protein [Dyaphorophyia castanea],Dyaphorophyia castanea,Dyaphorophyia castanea,1160851,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWU23044.1?report=genbank&log$=prottop&blast_rank=554&RID=WF732HJ7013"",""NWU23044.1"")"
RWD domain-containing protein 1 [Empidonax traillii],Empidonax traillii,willow flycatcher,164674,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027762318.1?report=genbank&log$=prottop&blast_rank=555&RID=WF732HJ7013"",""XP_027762318.1"")"
RWD domain-containing protein 1 [Patagioenas fasciata monilis],Patagioenas fasciata monilis,Patagioenas fasciata monilis,372326,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OPJ73150.1?report=genbank&log$=prottop&blast_rank=556&RID=WF732HJ7013"",""OPJ73150.1"")"
RWDD1 protein [Chloropsis hardwickii],Chloropsis hardwickii,Chloropsis hardwickii,667144,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWH30896.1?report=genbank&log$=prottop&blast_rank=557&RID=WF732HJ7013"",""NWH30896.1"")"
PREDICTED: RWD domain-containing protein 1 isoform X1 [Haliaeetus leucocephalus],Haliaeetus leucocephalus,bald eagle,52644,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_010571728.1?report=genbank&log$=prottop&blast_rank=558&RID=WF732HJ7013"",""XP_010571728.1"")"
RWDD1 protein [Alca torda],Alca torda,razorbill,28689,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWX69141.1?report=genbank&log$=prottop&blast_rank=559&RID=WF732HJ7013"",""NWX69141.1"")"
RWDD1 protein [Chunga burmeisteri],Chunga burmeisteri,Black-legged seriema,1352770,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWS62636.1?report=genbank&log$=prottop&blast_rank=560&RID=WF732HJ7013"",""NWS62636.1"")"
RWDD1 protein [Odontophorus gujanensis],Odontophorus gujanensis,marbled wood quail,886794,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXJ06882.1?report=genbank&log$=prottop&blast_rank=561&RID=WF732HJ7013"",""NXJ06882.1"")"
RWD domain-containing protein 1 [Taeniopygia guttata],Taeniopygia guttata,zebra finch,59729,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002191240.2?report=genbank&log$=prottop&blast_rank=562&RID=WF732HJ7013"",""XP_002191240.2"")"
hypothetical protein HGM15179_008389 [Zosterops borbonicus],Zosterops borbonicus,Zosterops borbonicus,364589,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TRZ18706.1?report=genbank&log$=prottop&blast_rank=563&RID=WF732HJ7013"",""TRZ18706.1"")"
RWDD1 protein [Galbula dea],Galbula dea,Galbula dea,1109041,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXI46331.1?report=genbank&log$=prottop&blast_rank=564&RID=WF732HJ7013"",""NXI46331.1"")"
RWDD1 protein [Rhabdornis inornatus],Rhabdornis inornatus,Rhabdornis inornatus,237438,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXH55875.1?report=genbank&log$=prottop&blast_rank=565&RID=WF732HJ7013"",""NXH55875.1"")"
RWD domain-containing protein 1 [Zonotrichia albicollis],Zonotrichia albicollis,white-throated sparrow,44394,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005490740.1?report=genbank&log$=prottop&blast_rank=566&RID=WF732HJ7013"",""XP_005490740.1"")"
PREDICTED: RWD domain-containing protein 1 [Lepidothrix coronata],Lepidothrix coronata,blue-crowned manakin,321398,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017685486.1?report=genbank&log$=prottop&blast_rank=567&RID=WF732HJ7013"",""XP_017685486.1"")"
RWD domain-containing protein 1 isoform X1 [Strigops habroptila],Strigops habroptila,Kakapo,2489341,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030344954.1?report=genbank&log$=prottop&blast_rank=568&RID=WF732HJ7013"",""XP_030344954.1"")"
RWD domain-containing protein 1 [Catharus ustulatus],Catharus ustulatus,Swainson's thrush,91951,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032909552.1?report=genbank&log$=prottop&blast_rank=569&RID=WF732HJ7013"",""XP_032909552.1"")"
RWD domain-containing protein 1 [Gallus gallus],Gallus gallus,chicken,9031,28.2,28.2,73%,489,72.73,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001026246.2?report=genbank&log$=prottop&blast_rank=570&RID=WF732HJ7013"",""NP_001026246.2"")"
RWDD1 protein [Leptocoma aspasia],Leptocoma aspasia,Leptocoma aspasia,2585812,28.2,28.2,73%,489,72.73,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NXL72924.1?report=genbank&log$=prottop&blast_rank=571&RID=WF732HJ7013"",""NXL72924.1"")"
PREDICTED: RWD domain-containing protein 1 [Tinamus guttatus],Tinamus guttatus,white-throated tinamou,94827,28.2,28.2,73%,489,72.73,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_010220612.1?report=genbank&log$=prottop&blast_rank=572&RID=WF732HJ7013"",""XP_010220612.1"")"
PREDICTED: RWD domain-containing protein 1 [Ficedula albicollis],Ficedula albicollis,collared flycatcher,59894,28.2,28.2,73%,489,72.73,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016152489.1?report=genbank&log$=prottop&blast_rank=573&RID=WF732HJ7013"",""XP_016152489.1"")"
RWD domain-containing protein 1 [Dromaius novaehollandiae],Dromaius novaehollandiae,emu,8790,28.2,28.2,73%,489,72.73,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025979297.1?report=genbank&log$=prottop&blast_rank=574&RID=WF732HJ7013"",""XP_025979297.1"")"
RWD domain-containing protein 1 isoform X1 [Coturnix japonica],Coturnix japonica,Japanese quail,93934,28.2,28.2,73%,489,72.73,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015714115.1?report=genbank&log$=prottop&blast_rank=575&RID=WF732HJ7013"",""XP_015714115.1"")"
RWD domain-containing protein 1 isoform X1 [Camarhynchus parvulus],Camarhynchus parvulus,Camarhynchus parvulus,87175,28.2,28.2,73%,489,72.73,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030800824.1?report=genbank&log$=prottop&blast_rank=576&RID=WF732HJ7013"",""XP_030800824.1"")"
RWD domain-containing protein 1 [Numida meleagris],Numida meleagris,helmeted guineafowl,8996,28.2,28.2,73%,489,72.73,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_021248091.1?report=genbank&log$=prottop&blast_rank=577&RID=WF732HJ7013"",""XP_021248091.1"")"
RWD domain-containing protein 1 [Columba livia],Columba livia,rock pigeon,8932,28.2,28.2,73%,489,72.73,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005507510.1?report=genbank&log$=prottop&blast_rank=578&RID=WF732HJ7013"",""XP_005507510.1"")"
hypothetical protein D0Y65_047489 [Glycine soja],Glycine soja,Glycine soja,3848,28.2,28.2,93%,489,71.43,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZB50620.1?report=genbank&log$=prottop&blast_rank=579&RID=WF732HJ7013"",""RZB50620.1"")"
PREDICTED: RWD domain-containing protein 1 isoform X1 [Calidris pugnax],Calidris pugnax,ruff,198806,28.2,28.2,73%,489,72.73,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014820164.1?report=genbank&log$=prottop&blast_rank=580&RID=WF732HJ7013"",""XP_014820164.1"")"
PREDICTED: RWD domain-containing protein 1 [Charadrius vociferus],Charadrius vociferus,killdeer,50402,28.2,28.2,73%,489,72.73,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009879634.1?report=genbank&log$=prottop&blast_rank=581&RID=WF732HJ7013"",""XP_009879634.1"")"
LysR family transcriptional regulator [Lactobacillus panis],Lactobacillus panis,Lactobacillus panis,47493,28.2,28.2,93%,489,61.11,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047768194.1?report=genbank&log$=prottop&blast_rank=582&RID=WF732HJ7013"",""WP_047768194.1"")"
receptor-type tyrosine-protein phosphatase eta-like [Amblyraja radiata],Amblyraja radiata,thorny skate,386614,28.2,28.2,60%,489,88.89,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032894452.1?report=genbank&log$=prottop&blast_rank=583&RID=WF732HJ7013"",""XP_032894452.1"")"
PREDICTED: LOW QUALITY PROTEIN: RWD domain-containing protein 1 [Pterocles gutturalis],Pterocles gutturalis,yellow-throated sandgrouse,240206,28.2,28.2,73%,489,72.73,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_010085805.1?report=genbank&log$=prottop&blast_rank=584&RID=WF732HJ7013"",""XP_010085805.1"")"
olfactory receptor 52R1-like [Trachemys scripta elegans],Trachemys scripta elegans,Trachemys scripta elegans,31138,28.2,28.2,93%,489,68.75,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034617438.1?report=genbank&log$=prottop&blast_rank=585&RID=WF732HJ7013"",""XP_034617438.1"")"
rwd domain-containing protein 1 [Limosa lapponica baueri],Limosa lapponica baueri,Limosa lapponica baueri,1758121,28.2,28.2,73%,489,72.73,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKU48266.1?report=genbank&log$=prottop&blast_rank=586&RID=WF732HJ7013"",""PKU48266.1"")"
methylenetetrahydrofolate reductase [NAD(P)H] [Bacteroidetes bacterium HGW-Bacteroidetes-12],Bacteroidetes bacterium HGW-Bacteroidetes-12,Bacteroidetes bacterium HGW-Bacteroidetes-12,2013680,28.2,28.2,66%,489,80.00,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKP51736.1?report=genbank&log$=prottop&blast_rank=587&RID=WF732HJ7013"",""PKP51736.1"")"
carbohydrate ABC transporter permease [Ruminiclostridium hungatei],Ruminiclostridium hungatei,Ruminiclostridium hungatei,48256,28.2,28.2,60%,489,88.89,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_080063651.1?report=genbank&log$=prottop&blast_rank=588&RID=WF732HJ7013"",""WP_080063651.1"")"
TPA: ABC transporter permease [Candidatus Korarchaeota archaeon],Candidatus Korarchaeota archaeon,Candidatus Korarchaeota archaeon,2056630,28.2,28.2,73%,489,81.82,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIE23284.1?report=genbank&log$=prottop&blast_rank=589&RID=WF732HJ7013"",""HIE23284.1"")"
hypothetical protein EWM64_g6286 [Hericium alpestre],Hericium alpestre,Hericium alpestre,135208,28.2,28.2,60%,489,88.89,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TFY77724.1?report=genbank&log$=prottop&blast_rank=590&RID=WF732HJ7013"",""TFY77724.1"")"
Baseplate J-like protein [bacterium ADurb.Bin212],bacterium ADurb.Bin212,bacterium ADurb.Bin212,1866924,28.2,28.2,93%,489,64.71,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQB05767.1?report=genbank&log$=prottop&blast_rank=591&RID=WF732HJ7013"",""OQB05767.1"")"
esterase [Streptomyces achromogenes],Streptomyces achromogenes,Streptomyces achromogenes,67255,28.2,28.2,66%,489,80.00,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030617726.1?report=genbank&log$=prottop&blast_rank=592&RID=WF732HJ7013"",""WP_030617726.1"")"
HmuY family protein [Flavobacterium sp. AJR],Flavobacterium sp. AJR,Flavobacterium sp. AJR,1979369,28.2,28.2,53%,489,100.00,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086895917.1?report=genbank&log$=prottop&blast_rank=593&RID=WF732HJ7013"",""WP_086895917.1"")"
epoxide hydrolase [Marssonina brunnea f. sp. 'multigermtubi' MB_m1],Marssonina brunnea f. sp. 'multigermtubi' MB_m1,Marssonina brunnea f. sp. 'multigermtubi' MB_m1,1072389,28.2,28.2,60%,489,88.89,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_007290389.1?report=genbank&log$=prottop&blast_rank=594&RID=WF732HJ7013"",""XP_007290389.1"")"
hypothetical protein [Winogradskyella arenosi],Winogradskyella arenosi,Winogradskyella arenosi,533325,28.2,28.2,73%,489,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114308422.1?report=genbank&log$=prottop&blast_rank=595&RID=WF732HJ7013"",""WP_114308422.1"")"
hypothetical protein [Winogradskyella sp. HL2-2],Winogradskyella sp. HL2-2,Winogradskyella sp. HL2-2,2681965,28.2,28.2,66%,489,80.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157363608.1?report=genbank&log$=prottop&blast_rank=596&RID=WF732HJ7013"",""WP_157363608.1"")"
TPA: bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase [Armatimonadetes bacterium],Armatimonadetes bacterium,Armatimonadetes bacterium,2033014,28.2,28.2,80%,489,75.00,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HHM74401.1?report=genbank&log$=prottop&blast_rank=597&RID=WF732HJ7013"",""HHM74401.1"")"
PREDICTED: protein FAM26D [Nipponia nippon],Nipponia nippon,crested ibis,128390,28.2,28.2,73%,489,72.73,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009458930.1?report=genbank&log$=prottop&blast_rank=598&RID=WF732HJ7013"",""XP_009458930.1"")"
hypothetical protein DRO30_00160 [Candidatus Bathyarchaeota archaeon],Candidatus Bathyarchaeota archaeon,Candidatus Bathyarchaeota archaeon,2026714,28.2,28.2,60%,489,88.89,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLI04040.1?report=genbank&log$=prottop&blast_rank=599&RID=WF732HJ7013"",""RLI04040.1"")"
trypsin-like serine protease [Microcystis aeruginosa BK11-02],Microcystis aeruginosa BK11-02,Microcystis aeruginosa BK11-02,2685950,28.2,28.2,80%,489,75.00,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCS50693.1?report=genbank&log$=prottop&blast_rank=600&RID=WF732HJ7013"",""NCS50693.1"")"
3-phosphoshikimate 1-carboxyvinyltransferase [Burkholderia sp. SRS-46],Burkholderia sp. SRS-46,Burkholderia sp. SRS-46,2094191,28.2,28.2,66%,489,81.82,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132022685.1?report=genbank&log$=prottop&blast_rank=601&RID=WF732HJ7013"",""WP_132022685.1"")"
hypothetical protein [Burkholderia pyrrocinia],Burkholderia pyrrocinia,Burkholderia pyrrocinia,60550,28.2,28.2,66%,489,81.82,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017334129.1?report=genbank&log$=prottop&blast_rank=602&RID=WF732HJ7013"",""WP_017334129.1"")"
MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase [Burkholderia cepacia complex],Burkholderia cepacia complex,Burkholderia cepacia complex,87882,28.2,28.2,66%,489,81.82,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126286390.1?report=genbank&log$=prottop&blast_rank=603&RID=WF732HJ7013"",""WP_126286390.1"")"
3-phosphoshikimate 1-carboxyvinyltransferase [Burkholderia pyrrocinia],Burkholderia pyrrocinia,Burkholderia pyrrocinia,60550,28.2,28.2,66%,489,81.82,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059968813.1?report=genbank&log$=prottop&blast_rank=604&RID=WF732HJ7013"",""WP_059968813.1"")"
MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase [unclassified Burkholderia],unclassified Burkholderia,unclassified Burkholderia,2613784,28.2,28.2,66%,489,81.82,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160926368.1?report=genbank&log$=prottop&blast_rank=605&RID=WF732HJ7013"",""WP_160926368.1"")"
L1 protein [Papillomavirus cat/EAA/USA/2001],Papillomavirus cat/EAA/USA/2001,Papillomavirus cat/EAA/USA/2001,682125,28.2,28.2,53%,489,100.00,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACX68636.1?report=genbank&log$=prottop&blast_rank=606&RID=WF732HJ7013"",""ACX68636.1"")"
hypothetical protein [Mycobacterium parascrofulaceum],Mycobacterium parascrofulaceum,Mycobacterium parascrofulaceum,240125,28.2,28.2,93%,489,66.67,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007168794.1?report=genbank&log$=prottop&blast_rank=607&RID=WF732HJ7013"",""WP_007168794.1"")"
hypothetical protein KAFR_0F00500 [Kazachstania africana CBS 2517],Kazachstania africana CBS 2517,Kazachstania africana CBS 2517,1071382,28.2,28.2,86%,489,61.54,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003957782.1?report=genbank&log$=prottop&blast_rank=608&RID=WF732HJ7013"",""XP_003957782.1"")"
amidase [Bacillus cereus],Bacillus cereus,Bacillus cereus,1396,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000405412.1?report=genbank&log$=prottop&blast_rank=609&RID=WF732HJ7013"",""WP_000405412.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098812960.1?report=genbank&log$=prottop&blast_rank=610&RID=WF732HJ7013"",""WP_098812960.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098839561.1?report=genbank&log$=prottop&blast_rank=611&RID=WF732HJ7013"",""WP_098839561.1"")"
MULTISPECIES: amidase [Bacillus cereus group],Bacillus cereus group,Bacillus cereus group,86661,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000405411.1?report=genbank&log$=prottop&blast_rank=612&RID=WF732HJ7013"",""WP_000405411.1"")"
amidase [Bacillus cereus],Bacillus cereus,Bacillus cereus,1396,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097809134.1?report=genbank&log$=prottop&blast_rank=613&RID=WF732HJ7013"",""WP_097809134.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090862361.1?report=genbank&log$=prottop&blast_rank=614&RID=WF732HJ7013"",""WP_090862361.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098173742.1?report=genbank&log$=prottop&blast_rank=615&RID=WF732HJ7013"",""WP_098173742.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079519261.1?report=genbank&log$=prottop&blast_rank=616&RID=WF732HJ7013"",""WP_079519261.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098825380.1?report=genbank&log$=prottop&blast_rank=617&RID=WF732HJ7013"",""WP_098825380.1"")"
flotillin [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,28.2,28.2,93%,489,57.14,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBJ17212.1?report=genbank&log$=prottop&blast_rank=618&RID=WF732HJ7013"",""MBJ17212.1"")"
amidase [Bacillus wiedmannii],Bacillus wiedmannii,Bacillus wiedmannii,1890302,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098204188.1?report=genbank&log$=prottop&blast_rank=619&RID=WF732HJ7013"",""WP_098204188.1"")"
MULTISPECIES: amidase [Bacillus cereus group],Bacillus cereus group,Bacillus cereus group,86661,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061529902.1?report=genbank&log$=prottop&blast_rank=620&RID=WF732HJ7013"",""WP_061529902.1"")"
amidase [Bacillus toyonensis],Bacillus toyonensis,Bacillus toyonensis,155322,28.2,28.2,93%,489,66.67,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098624132.1?report=genbank&log$=prottop&blast_rank=621&RID=WF732HJ7013"",""WP_098624132.1"")"
MFS transporter [SAR202 cluster bacterium],SAR202 cluster bacterium,SAR202 cluster bacterium,2030829,28.2,28.2,93%,489,58.82,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MQG75166.1?report=genbank&log$=prottop&blast_rank=622&RID=WF732HJ7013"",""MQG75166.1"")"
hypothetical protein [Candidatus Marinimicrobia bacterium],Candidatus Marinimicrobia bacterium,Candidatus Marinimicrobia bacterium,2026760,28.2,28.2,73%,489,83.33,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC22001.1?report=genbank&log$=prottop&blast_rank=623&RID=WF732HJ7013"",""MBC22001.1"")"
L1 protein [Human papillomavirus 174],Human papillomavirus 174,Human papillomavirus 174,1347832,28.2,28.2,53%,489,100.00,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CCV02864.1?report=genbank&log$=prottop&blast_rank=624&RID=WF732HJ7013"",""CCV02864.1"")"
L1 protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,28.2,28.2,53%,489,100.00,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYA94297.1?report=genbank&log$=prottop&blast_rank=625&RID=WF732HJ7013"",""AYA94297.1"")"
L1 [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,28.2,28.2,53%,489,100.00,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APU93696.1?report=genbank&log$=prottop&blast_rank=626&RID=WF732HJ7013"",""APU93696.1"")"
L1 [Human papillomavirus type 182],Human papillomavirus type 182,Human papillomavirus type 182,1851125,28.2,28.2,53%,489,100.00,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ANG08938.1?report=genbank&log$=prottop&blast_rank=627&RID=WF732HJ7013"",""ANG08938.1"")"
L1 protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,28.2,28.2,53%,489,100.00,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYC54498.1?report=genbank&log$=prottop&blast_rank=628&RID=WF732HJ7013"",""AYC54498.1"")"
hypothetical protein [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,28.2,28.2,53%,489,100.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLV52332.1?report=genbank&log$=prottop&blast_rank=629&RID=WF732HJ7013"",""NLV52332.1"")"
hypothetical protein [Chitinophaga extrema],Chitinophaga sp. Mgbs1,Chitinophaga sp. Mgbs1,2485489,28.2,28.2,73%,489,75.00,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127035574.1?report=genbank&log$=prottop&blast_rank=630&RID=WF732HJ7013"",""WP_127035574.1"")"
hypothetical protein [Chitinophaga sp. O9],Chitinophaga sp. O9,Chitinophaga sp. O9,1233460,28.2,28.2,73%,489,75.00,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160710760.1?report=genbank&log$=prottop&blast_rank=631&RID=WF732HJ7013"",""WP_160710760.1"")"
L1 protein [Human papillomavirus],Human papillomavirus,Human papillomavirus,10566,28.2,28.2,60%,489,88.89,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYA94060.1?report=genbank&log$=prottop&blast_rank=632&RID=WF732HJ7013"",""AYA94060.1"")"
unnamed protein product [Mytilus coruscus],Mytilus coruscus,Mytilus coruscus,42192,28.2,28.2,66%,489,90.00,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAC5379296.1?report=genbank&log$=prottop&blast_rank=633&RID=WF732HJ7013"",""CAC5379296.1"")"
hypothetical protein M434DRAFT_78783 [Hypoxylon sp. CO27-5],Hypoxylon sp. CO27-5,Hypoxylon sp. CO27-5,1001938,28.2,28.2,53%,489,100.00,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OTA89823.1?report=genbank&log$=prottop&blast_rank=634&RID=WF732HJ7013"",""OTA89823.1"")"
