Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,28.6,28.6,80%,345,75.00,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HHT03260.1?report=genbank&log$=prottop&blast_rank=522&RID=WF787KRP013"",""HHT03260.1"")"
2-enoyl thioester reductase domain-containing protein [Gloeobacteraceae cyanobacterium ES-bin-144],Gloeobacteraceae cyanobacterium ES-bin-144,Gloeobacteraceae cyanobacterium ES-bin-144,2762589,28.6,28.6,86%,345,69.23,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC8128025.1?report=genbank&log$=prottop&blast_rank=523&RID=WF787KRP013"",""MBC8128025.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,28.6,28.6,73%,345,72.73,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYD48947.1?report=genbank&log$=prottop&blast_rank=524&RID=WF787KRP013"",""RYD48947.1"")"
DNA-binding response regulator [Nocardioides sp. zg-1230],Nocardioides sp. zg-1230,Nocardioides sp. zg-1230,2736601,28.6,28.6,100%,345,73.33,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172256585.1?report=genbank&log$=prottop&blast_rank=525&RID=WF787KRP013"",""WP_172256585.1"")"
DNA repair exonuclease [Gemmatimonadaceae bacterium],Gemmatimonadaceae bacterium,Gemmatimonadaceae bacterium,2026741,28.6,28.6,80%,345,75.00,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3657098.1?report=genbank&log$=prottop&blast_rank=526&RID=WF787KRP013"",""MBA3657098.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp.],Novosphingobium sp.,Novosphingobium sp.,1874826,28.6,28.6,73%,345,72.73,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOU04235.1?report=genbank&log$=prottop&blast_rank=527&RID=WF787KRP013"",""NOU04235.1"")"
hypothetical protein CPB85DRAFT_705120 [Mucidula mucida],Mucidula mucida,Mucidula mucida,139077,28.6,28.6,66%,345,80.00,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8909833.1?report=genbank&log$=prottop&blast_rank=528&RID=WF787KRP013"",""KAF8909833.1"")"
TPA: glycosyl transferase family 2 [Desulfovibrio sp.],Desulfovibrio sp.,Desulfovibrio sp.,885,28.6,28.6,100%,345,66.67,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBE94962.1?report=genbank&log$=prottop&blast_rank=529&RID=WF787KRP013"",""HBE94962.1"")"
VWA domain-containing protein [Ramlibacter sp. HM2],Ramlibacter sp. HM2,Ramlibacter sp. HM2,2780087,28.6,28.6,73%,345,83.33,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193678664.1?report=genbank&log$=prottop&blast_rank=530&RID=WF787KRP013"",""WP_193678664.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp.],Sphingomonas sp.,Sphingomonas sp.,28214,28.6,28.6,73%,345,72.73,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZM30941.1?report=genbank&log$=prottop&blast_rank=531&RID=WF787KRP013"",""RZM30941.1"")"
cobalt-zinc-cadmium efflux system membrane fusion protein [Pelomonas saccharophila],Pelomonas saccharophila,Pelomonas saccharophila,304,28.6,28.6,86%,345,76.92,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TCU94667.1?report=genbank&log$=prottop&blast_rank=532&RID=WF787KRP013"",""TCU94667.1"")"
PQQ-dependent sugar dehydrogenase [Vibrio sp. qd031],Vibrio sp. qd031,Vibrio sp. qd031,1603038,28.6,28.6,80%,345,66.67,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084887938.1?report=genbank&log$=prottop&blast_rank=533&RID=WF787KRP013"",""WP_084887938.1"")"
radical SAM protein [Methylobacterium crusticola],Methylobacterium sp. MIMD6,Methylobacterium sp. MIMD6,1697972,28.6,28.6,53%,345,100.00,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128560922.1?report=genbank&log$=prottop&blast_rank=534&RID=WF787KRP013"",""WP_128560922.1"")"
MFS transporter [Thermococcus sp. EXT12c],Thermococcus sp. EXT12c,Thermococcus sp. EXT12c,2016361,28.6,28.6,66%,345,75.00,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099212480.1?report=genbank&log$=prottop&blast_rank=535&RID=WF787KRP013"",""WP_099212480.1"")"
ABC transporter permease [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,28.6,28.6,73%,345,66.67,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TAM57319.1?report=genbank&log$=prottop&blast_rank=536&RID=WF787KRP013"",""TAM57319.1"")"
nickel pincer cofactor biosynthesis protein LarC [Candidatus Competibacter denitrificans],Candidatus Competibacter denitrificans,Candidatus Competibacter denitrificans,1400862,28.6,28.6,80%,345,75.00,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048676187.1?report=genbank&log$=prottop&blast_rank=537&RID=WF787KRP013"",""WP_048676187.1"")"
hypothetical protein [Deltaproteobacteria bacterium],Deltaproteobacteria bacterium,Deltaproteobacteria bacterium,2026735,28.6,28.6,93%,345,64.29,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3456274.1?report=genbank&log$=prottop&blast_rank=538&RID=WF787KRP013"",""MBA3456274.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. 28-63-12],Sphingomonas sp. 28-63-12,Sphingomonas sp. 28-63-12,1970434,28.6,28.6,73%,345,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OYY71683.1?report=genbank&log$=prottop&blast_rank=539&RID=WF787KRP013"",""OYY71683.1"")"
efflux RND transporter periplasmic adaptor subunit [Pelomonas saccharophila],Pelomonas saccharophila,Pelomonas saccharophila,304,28.6,28.6,86%,345,76.92,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132572965.1?report=genbank&log$=prottop&blast_rank=540&RID=WF787KRP013"",""WP_132572965.1"")"
glycogen synthase [Georgenia faecalis],Georgenia sp. ZLJ0423,Georgenia sp. ZLJ0423,2483799,28.6,28.6,86%,345,71.43,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122824405.1?report=genbank&log$=prottop&blast_rank=541&RID=WF787KRP013"",""WP_122824405.1"")"
glycogen synthase [Georgenia faecalis],Georgenia sp. ZLJ0423,Georgenia sp. ZLJ0423,2483799,28.6,28.6,86%,345,71.43,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127571723.1?report=genbank&log$=prottop&blast_rank=542&RID=WF787KRP013"",""WP_127571723.1"")"
glycogen synthase [Isoptericola sp. TLY-12],Isoptericola sp. TLY-12,Isoptericola sp. TLY-12,2692623,28.6,28.6,86%,345,71.43,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159797478.1?report=genbank&log$=prottop&blast_rank=543&RID=WF787KRP013"",""WP_159797478.1"")"
lipoprotein-releasing ABC transporter permease subunit LolE [Vibrio kanaloae],Vibrio kanaloae,Vibrio kanaloae,170673,28.6,28.6,53%,345,100.00,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137031965.1?report=genbank&log$=prottop&blast_rank=544&RID=WF787KRP013"",""WP_137031965.1"")"
lipoprotein-releasing ABC transporter permease subunit LolE [Vibrio kanaloae],Vibrio kanaloae,Vibrio kanaloae,170673,28.6,28.6,53%,345,100.00,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077680624.1?report=genbank&log$=prottop&blast_rank=545&RID=WF787KRP013"",""WP_077680624.1"")"
lipoprotein-releasing ABC transporter permease subunit LolE [Vibrio kanaloae],Vibrio kanaloae,Vibrio kanaloae,170673,28.6,28.6,53%,345,100.00,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102506278.1?report=genbank&log$=prottop&blast_rank=546&RID=WF787KRP013"",""WP_102506278.1"")"
hypothetical protein [Candidatus Heimdallarchaeota archaeon],Candidatus Heimdallarchaeota archaeon,Candidatus Heimdallarchaeota archaeon,2026747,28.6,28.6,53%,345,100.00,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NHJ04880.1?report=genbank&log$=prottop&blast_rank=547&RID=WF787KRP013"",""NHJ04880.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp.],Sphingomonas sp.,Sphingomonas sp.,28214,28.6,28.6,73%,345,72.73,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZL77053.1?report=genbank&log$=prottop&blast_rank=548&RID=WF787KRP013"",""RZL77053.1"")"
ROK family transcriptional regulator [Burkholderiales bacterium],Burkholderiales bacterium,Burkholderiales bacterium,1891238,28.6,28.6,73%,345,72.73,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7814807.1?report=genbank&log$=prottop&blast_rank=549&RID=WF787KRP013"",""MBC7814807.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadaceae bacterium],Sphingomonadaceae bacterium,Sphingomonadaceae bacterium,1930536,28.6,28.6,73%,345,72.73,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3897067.1?report=genbank&log$=prottop&blast_rank=550&RID=WF787KRP013"",""MBA3897067.1"")"
Tetratricopeptide TPR_4 [Frankia sp. EAN1pec],Frankia sp. EAN1pec,Frankia sp. EAN1pec,298653,28.6,28.6,93%,345,41.67,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABW13797.1?report=genbank&log$=prottop&blast_rank=551&RID=WF787KRP013"",""ABW13797.1"")"
esterase [Bacillus aryabhattai],Bacillus aryabhattai,Bacillus aryabhattai,412384,28.6,28.6,66%,345,70.00,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179289184.1?report=genbank&log$=prottop&blast_rank=552&RID=WF787KRP013"",""WP_179289184.1"")"
alpha/beta hydrolase [Bacillus sp. CBEL-1],Bacillus sp. CBEL-1,Bacillus sp. CBEL-1,2502980,28.6,28.6,66%,345,70.00,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165932498.1?report=genbank&log$=prottop&blast_rank=553&RID=WF787KRP013"",""WP_165932498.1"")"
hypothetical protein CHN50_00860 [Bacillus aryabhattai],Bacillus aryabhattai,Bacillus aryabhattai,412384,28.6,28.6,66%,345,70.00,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZT14169.1?report=genbank&log$=prottop&blast_rank=554&RID=WF787KRP013"",""OZT14169.1"")"
alpha/beta hydrolase [Bacillus sp. CBEL-1],Bacillus sp. CBEL-1,Bacillus sp. CBEL-1,2502980,28.6,28.6,66%,345,70.00,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TDB55019.1?report=genbank&log$=prottop&blast_rank=555&RID=WF787KRP013"",""TDB55019.1"")"
long-chain fatty acid--CoA ligase [Streptomyces sp. 3211.6],Streptomyces sp. 3211.6,Streptomyces sp. 3211.6,1938845,28.6,28.6,60%,345,88.89,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121016775.1?report=genbank&log$=prottop&blast_rank=556&RID=WF787KRP013"",""WP_121016775.1"")"
long-chain fatty acid--CoA ligase [Streptomyces sp. Ag109_G2-1],Streptomyces sp. Ag109_G2-1,Streptomyces sp. Ag109_G2-1,1938849,28.6,28.6,60%,345,88.89,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100862525.1?report=genbank&log$=prottop&blast_rank=557&RID=WF787KRP013"",""WP_100862525.1"")"
MULTISPECIES: long-chain fatty acid--CoA ligase [Streptomyces],Streptomyces,Streptomyces,1883,28.6,28.6,60%,345,88.89,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079430526.1?report=genbank&log$=prottop&blast_rank=558&RID=WF787KRP013"",""WP_079430526.1"")"
oxidoreductase [Candidatus Marinimicrobia bacterium],Candidatus Marinimicrobia bacterium,Candidatus Marinimicrobia bacterium,2026760,28.6,28.6,73%,345,81.82,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD3274334.1?report=genbank&log$=prottop&blast_rank=559&RID=WF787KRP013"",""MBD3274334.1"")"
Fe-S cluster assembly protein SufB [Sphingobium sp.],Sphingobium sp.,Sphingobium sp.,1912891,28.6,28.6,73%,345,72.73,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4040916.1?report=genbank&log$=prottop&blast_rank=560&RID=WF787KRP013"",""MBA4040916.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium barchaimii],Novosphingobium barchaimii,Novosphingobium barchaimii,1420591,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193753222.1?report=genbank&log$=prottop&blast_rank=561&RID=WF787KRP013"",""WP_193753222.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. AP12],Novosphingobium sp. AP12,Novosphingobium sp. AP12,1144305,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193372912.1?report=genbank&log$=prottop&blast_rank=562&RID=WF787KRP013"",""WP_193372912.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium fluoreni],Novosphingobium fluoreni,Novosphingobium fluoreni,1391222,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183615915.1?report=genbank&log$=prottop&blast_rank=563&RID=WF787KRP013"",""WP_183615915.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179506655.1?report=genbank&log$=prottop&blast_rank=564&RID=WF787KRP013"",""WP_179506655.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium colocasiae],Novosphingobium colocasiae,Novosphingobium colocasiae,1256513,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189619728.1?report=genbank&log$=prottop&blast_rank=565&RID=WF787KRP013"",""WP_189619728.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium naphthalenivorans],Novosphingobium naphthalenivorans,Novosphingobium naphthalenivorans,273168,28.6,28.6,73%,345,72.73,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174523866.1?report=genbank&log$=prottop&blast_rank=566&RID=WF787KRP013"",""WP_174523866.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp.],Novosphingobium sp.,Novosphingobium sp.,1874826,28.6,28.6,73%,345,72.73,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4162327.1?report=genbank&log$=prottop&blast_rank=567&RID=WF787KRP013"",""MBA4162327.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas edaphi],Sphingomonas edaphi,Sphingomonas edaphi,2315689,28.6,28.6,73%,345,72.73,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119532896.1?report=genbank&log$=prottop&blast_rank=568&RID=WF787KRP013"",""WP_119532896.1"")"
Fe-S cluster assembly protein SufB [Sphingorhabdus sp. JK6],Sphingorhabdus sp. JK6,Sphingorhabdus sp. JK6,2725558,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168821492.1?report=genbank&log$=prottop&blast_rank=569&RID=WF787KRP013"",""WP_168821492.1"")"
Fe-S cluster assembly protein SufB [Sphingorhabdus sp. Alg239-R122],Sphingorhabdus sp. Alg239-R122,Sphingorhabdus sp. Alg239-R122,2305989,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164119000.1?report=genbank&log$=prottop&blast_rank=570&RID=WF787KRP013"",""WP_164119000.1"")"
Fe-S cluster assembly protein SufB [Parasphingorhabdus flavimaris],Sphingorhabdus flavimaris,Sphingorhabdus flavimaris,266812,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176280572.1?report=genbank&log$=prottop&blast_rank=571&RID=WF787KRP013"",""WP_176280572.1"")"
Fe-S cluster assembly protein SufB [Altererythrobacter lutipelagi],Altererythrobacter lutipelagi,Altererythrobacter lutipelagi,1964208,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192895942.1?report=genbank&log$=prottop&blast_rank=572&RID=WF787KRP013"",""WP_192895942.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCN84644.1?report=genbank&log$=prottop&blast_rank=573&RID=WF787KRP013"",""NCN84644.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas alpina],Sphingomonas alpina,Sphingomonas alpina,653931,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187764309.1?report=genbank&log$=prottop&blast_rank=574&RID=WF787KRP013"",""WP_187764309.1"")"
Fe-S cluster assembly protein SufB [Sphingorhabdus sp. 109],Sphingorhabdus sp. 109,Sphingorhabdus sp. 109,2653173,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159648053.1?report=genbank&log$=prottop&blast_rank=575&RID=WF787KRP013"",""WP_159648053.1"")"
Fe-S cluster assembly protein SufB [Sphingopyxis sp.],Sphingopyxis sp.,Sphingopyxis sp.,1908224,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PHR19576.1?report=genbank&log$=prottop&blast_rank=576&RID=WF787KRP013"",""PHR19576.1"")"
Fe-S cluster assembly protein SufB [Sphingorhabdus sp. EL138],Sphingorhabdus sp. EL138,Sphingorhabdus sp. EL138,2073156,28.6,28.6,73%,345,72.73,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109356238.1?report=genbank&log$=prottop&blast_rank=577&RID=WF787KRP013"",""WP_109356238.1"")"
unnamed protein product,,,0,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188072194.1?report=genbank&log$=prottop&blast_rank=578&RID=WF787KRP013"",""WP_188072194.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas crusticola],Sphingomonas crusticola,Sphingomonas crusticola,1697973,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116091134.1?report=genbank&log$=prottop&blast_rank=579&RID=WF787KRP013"",""WP_116091134.1"")"
Fe-S cluster assembly protein SufB [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-16],Alphaproteobacteria bacterium HGW-Alphaproteobacteria-16,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-16,2013662,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKP94796.1?report=genbank&log$=prottop&blast_rank=580&RID=WF787KRP013"",""PKP94796.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [Proteobacteria],Proteobacteria,Proteobacteria,1224,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137775792.1?report=genbank&log$=prottop&blast_rank=581&RID=WF787KRP013"",""WP_137775792.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. JUb134],Sphingomonas sp. JUb134,Sphingomonas sp. JUb134,2485112,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132883174.1?report=genbank&log$=prottop&blast_rank=582&RID=WF787KRP013"",""WP_132883174.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. AX6],Sphingomonas sp. AX6,Sphingomonas sp. AX6,2653171,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159710218.1?report=genbank&log$=prottop&blast_rank=583&RID=WF787KRP013"",""WP_159710218.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas hengshuiensis],Sphingomonas hengshuiensis,Sphingomonas hengshuiensis,1609977,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PZO75612.1?report=genbank&log$=prottop&blast_rank=584&RID=WF787KRP013"",""PZO75612.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. ERG5],Sphingomonas sp. ERG5,Sphingomonas sp. ERG5,1381597,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034157239.1?report=genbank&log$=prottop&blast_rank=585&RID=WF787KRP013"",""WP_034157239.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas desiccabilis],Sphingomonas desiccabilis,Sphingomonas desiccabilis,429134,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129342060.1?report=genbank&log$=prottop&blast_rank=586&RID=WF787KRP013"",""WP_129342060.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. IC081],Sphingomonas sp. IC081,Sphingomonas sp. IC081,304378,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185928784.1?report=genbank&log$=prottop&blast_rank=587&RID=WF787KRP013"",""WP_185928784.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas koreensis],Sphingomonas koreensis,Sphingomonas koreensis,93064,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066580283.1?report=genbank&log$=prottop&blast_rank=588&RID=WF787KRP013"",""WP_066580283.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYD50465.1?report=genbank&log$=prottop&blast_rank=589&RID=WF787KRP013"",""RYD50465.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [Acidovorax],Acidovorax,Acidovorax,12916,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167348219.1?report=genbank&log$=prottop&blast_rank=590&RID=WF787KRP013"",""WP_167348219.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. ABOLF],Sphingomonas sp. ABOLF,Sphingomonas sp. ABOLF,1985879,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125961977.1?report=genbank&log$=prottop&blast_rank=591&RID=WF787KRP013"",""WP_125961977.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp.],Sphingomonas sp.,Sphingomonas sp.,28214,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4047931.1?report=genbank&log$=prottop&blast_rank=592&RID=WF787KRP013"",""MBA4047931.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas turrisvirgatae],Sphingomonas turrisvirgatae,Sphingomonas turrisvirgatae,1888892,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069321549.1?report=genbank&log$=prottop&blast_rank=593&RID=WF787KRP013"",""WP_069321549.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium piscinae],Novosphingobium piscinae,Novosphingobium piscinae,1507448,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185680425.1?report=genbank&log$=prottop&blast_rank=594&RID=WF787KRP013"",""WP_185680425.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas gei],Sphingomonas gei,Sphingomonas gei,1395960,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135962833.1?report=genbank&log$=prottop&blast_rank=595&RID=WF787KRP013"",""WP_135962833.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas xinjiangensis],Sphingomonas xinjiangensis,Sphingomonas xinjiangensis,643568,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184085635.1?report=genbank&log$=prottop&blast_rank=596&RID=WF787KRP013"",""WP_184085635.1"")"
hypothetical protein [Crenarchaeota archaeon],Crenarchaeota archaeon,Crenarchaeota archaeon,2056631,28.6,28.6,80%,345,69.23,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NPA04501.1?report=genbank&log$=prottop&blast_rank=597&RID=WF787KRP013"",""NPA04501.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium flavum],Novosphingobium flavum,Novosphingobium flavum,1778672,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185684389.1?report=genbank&log$=prottop&blast_rank=598&RID=WF787KRP013"",""WP_185684389.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. CF614],Novosphingobium sp. CF614,Novosphingobium sp. CF614,1884364,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_177198472.1?report=genbank&log$=prottop&blast_rank=599&RID=WF787KRP013"",""WP_177198472.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf62],Sphingomonas sp. Leaf62,Sphingomonas sp. Leaf62,1736228,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056628412.1?report=genbank&log$=prottop&blast_rank=600&RID=WF787KRP013"",""WP_056628412.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055817875.1?report=genbank&log$=prottop&blast_rank=601&RID=WF787KRP013"",""WP_055817875.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp.],Sphingomonas sp.,Sphingomonas sp.,28214,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4760315.1?report=genbank&log$=prottop&blast_rank=602&RID=WF787KRP013"",""MBA4760315.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066551318.1?report=genbank&log$=prottop&blast_rank=603&RID=WF787KRP013"",""WP_066551318.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas japonica],Sphingomonas japonica,Sphingomonas japonica,511662,28.6,28.6,73%,345,72.73,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_140047873.1?report=genbank&log$=prottop&blast_rank=604&RID=WF787KRP013"",""WP_140047873.1"")"
