Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ATP-binding protein [Halorubrum sp. CBA1229],Halorubrum sp. CBA1229,Halorubrum sp. CBA1229,1853699,27.4,27.4,86%,983,69.23,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123112620.1?report=genbank&log$=prottop&blast_rank=519&RID=WEUJJY9C016"",""WP_123112620.1"")"
ATP-binding protein [Halobellus captivus],Halobellus sp. ZY21,Halobellus sp. ZY21,2592614,27.4,27.4,86%,983,69.23,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122106030.1?report=genbank&log$=prottop&blast_rank=520&RID=WEUJJY9C016"",""WP_122106030.1"")"
ATP-binding protein [Halopenitus persicus],Halopenitus persicus,Halopenitus persicus,1048396,27.4,27.4,86%,983,69.23,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096389921.1?report=genbank&log$=prottop&blast_rank=521&RID=WEUJJY9C016"",""WP_096389921.1"")"
ATP-binding protein [Halorubrum aquaticum],Halorubrum aquaticum,Halorubrum aquaticum,387340,27.4,27.4,86%,983,69.23,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149783303.1?report=genbank&log$=prottop&blast_rank=522&RID=WEUJJY9C016"",""WP_149783303.1"")"
ATP-binding protein [Halogeometricum pallidum],Halogeometricum pallidum,Halogeometricum pallidum,411361,27.4,27.4,86%,983,69.23,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008384613.1?report=genbank&log$=prottop&blast_rank=523&RID=WEUJJY9C016"",""WP_008384613.1"")"
DUF87 domain-containing protein [Halobellus sp. MBLA0160],Halobellus sp. MBLA0160,Halobellus sp. MBLA0160,2761102,27.4,27.4,86%,983,69.23,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185194324.1?report=genbank&log$=prottop&blast_rank=524&RID=WEUJJY9C016"",""WP_185194324.1"")"
ATP-binding protein [Halogeometricum rufum],Halogeometricum rufum,Halogeometricum rufum,553469,27.4,27.4,86%,983,69.23,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089808447.1?report=genbank&log$=prottop&blast_rank=525&RID=WEUJJY9C016"",""WP_089808447.1"")"
ATP-binding protein [Halorubrum sp. 48-1-W],Halorubrum sp. 48-1-W,Halorubrum sp. 48-1-W,2249761,27.4,27.4,86%,983,69.23,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112077406.1?report=genbank&log$=prottop&blast_rank=526&RID=WEUJJY9C016"",""WP_112077406.1"")"
ATP-binding protein [Halorubrum sp. SD626R],Halorubrum sp. SD626R,Halorubrum sp. SD626R,1419722,27.4,27.4,86%,983,69.23,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092566397.1?report=genbank&log$=prottop&blast_rank=527&RID=WEUJJY9C016"",""WP_092566397.1"")"
DUF853 family protein [Halobonum sp. NJ-3-1],Halobonum sp. NJ-3-1,Halobonum sp. NJ-3-1,2743089,27.4,27.4,86%,983,69.23,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179269742.1?report=genbank&log$=prottop&blast_rank=528&RID=WEUJJY9C016"",""WP_179269742.1"")"
ATP-binding protein [Halorubrum depositum],Halorubrum depositum,Halorubrum depositum,2583992,27.4,27.4,86%,983,69.23,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144797808.1?report=genbank&log$=prottop&blast_rank=529&RID=WEUJJY9C016"",""WP_144797808.1"")"
ATP-binding protein [Halopenitus persicus],Halopenitus persicus,Halopenitus persicus,1048396,27.4,27.4,86%,983,69.23,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092734606.1?report=genbank&log$=prottop&blast_rank=530&RID=WEUJJY9C016"",""WP_092734606.1"")"
ATP-binding protein [haloarchaeon 3A1-DGR],haloarchaeon 3A1_DGR,haloarchaeon 3A1_DGR,1071085,27.4,27.4,86%,983,69.23,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHS17759.1?report=genbank&log$=prottop&blast_rank=531&RID=WEUJJY9C016"",""QHS17759.1"")"
hypothetical protein SAMN04488133_0253 [Halobellus limi],Halobellus limi,Halobellus limi,699433,27.4,27.4,86%,983,69.23,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SEF61111.1?report=genbank&log$=prottop&blast_rank=532&RID=WEUJJY9C016"",""SEF61111.1"")"
"ABC-type branched-chain amino acid transport system, substrate-binding protein [Candidatus Kentron sp. MB]",Candidatus Kentron sp. MB,Candidatus Kentron sp. MB,2138164,27.4,27.4,86%,983,61.54,718,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VFK29017.1?report=genbank&log$=prottop&blast_rank=533&RID=WEUJJY9C016"",""VFK29017.1"")"
hypothetical protein FHL15_003132 [Xylaria flabelliformis],Xylaria flabelliformis,Xylaria flabelliformis,2512241,27.4,27.4,66%,983,80.00,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TRX95990.1?report=genbank&log$=prottop&blast_rank=534&RID=WEUJJY9C016"",""TRX95990.1"")"
uncharacterized protein LOC113811983 [Penaeus vannamei],Penaeus vannamei,Pacific white shrimp,6689,27.4,27.4,80%,983,66.67,890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027219647.1?report=genbank&log$=prottop&blast_rank=535&RID=WEUJJY9C016"",""XP_027219647.1"")"
hypothetical protein DCC57_16040 [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,27.4,27.4,73%,983,72.73,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RIK45935.1?report=genbank&log$=prottop&blast_rank=536&RID=WEUJJY9C016"",""RIK45935.1"")"
AAA family ATPase [Limnohabitans planktonicus],Limnohabitans planktonicus,Limnohabitans planktonicus,540060,27.4,27.4,73%,983,62.50,974,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053169182.1?report=genbank&log$=prottop&blast_rank=537&RID=WEUJJY9C016"",""WP_053169182.1"")"
hypothetical protein CFE38_04375 [Comamonadaceae bacterium PBBC1],Comamonadaceae bacterium PBBC1,Comamonadaceae bacterium PBBC1,2015580,27.4,27.4,73%,983,62.50,974,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OYU12853.1?report=genbank&log$=prottop&blast_rank=538&RID=WEUJJY9C016"",""OYU12853.1"")"
TonB-dependent receptor [Arachidicoccus rhizosphaerae],Arachidicoccus rhizosphaerae,Arachidicoccus rhizosphaerae,551991,27.4,27.4,73%,983,72.73,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091398229.1?report=genbank&log$=prottop&blast_rank=539&RID=WEUJJY9C016"",""WP_091398229.1"")"
autotransporter domain-containing protein [Lichenihabitans psoromatis],Rhizobiales bacterium PAMC 29148,Rhizobiales bacterium PAMC 29148,2528642,27.4,27.4,53%,983,100.00,1120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165491178.1?report=genbank&log$=prottop&blast_rank=540&RID=WEUJJY9C016"",""WP_165491178.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,27.4,27.4,53%,983,100.00,1152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAW29214.1?report=genbank&log$=prottop&blast_rank=541&RID=WEUJJY9C016"",""MAW29214.1"")"
AAA family ATPase [Pseudomonas aeruginosa],Pseudomonas aeruginosa,Pseudomonas aeruginosa,287,27.4,27.4,80%,983,71.43,1211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070340567.1?report=genbank&log$=prottop&blast_rank=542&RID=WEUJJY9C016"",""WP_070340567.1"")"
hypothetical protein A0J57_11145 [Sphingobium sp. 22B],Sphingobium sp. 22B,Sphingobium sp. 22B,936474,27.4,27.4,73%,984,81.82,1593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYC32210.1?report=genbank&log$=prottop&blast_rank=543&RID=WEUJJY9C016"",""KYC32210.1"")"
hypothetical protein GCM10019071_14490 [Sphingobium fuliginis],Sphingobium fuliginis,Sphingobium fuliginis,336203,27.4,27.4,73%,984,81.82,1599,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFZ86217.1?report=genbank&log$=prottop&blast_rank=544&RID=WEUJJY9C016"",""GFZ86217.1"")"
autotransporter domain-containing protein [Sphingobium sp. DC-2],Sphingobium sp. DC-2,Sphingobium sp. DC-2,1303256,27.4,27.4,73%,984,81.82,1611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193378961.1?report=genbank&log$=prottop&blast_rank=545&RID=WEUJJY9C016"",""WP_193378961.1"")"
hypothetical protein L288_20555 [Sphingobium quisquiliarum P25],Sphingobium quisquiliarum P25,Sphingobium quisquiliarum P25,1329909,27.4,27.4,73%,984,81.82,1618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EQA98346.1?report=genbank&log$=prottop&blast_rank=546&RID=WEUJJY9C016"",""EQA98346.1"")"
hypothetical protein TZ53_12480 [Sphingobium sp. YBL2],Sphingobium sp. YBL2,Sphingobium sp. YBL2,484429,27.4,27.4,73%,984,81.82,1619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR24423.1?report=genbank&log$=prottop&blast_rank=547&RID=WEUJJY9C016"",""AJR24423.1"")"
hypothetical protein AXW74_07740 [Sphingobium sp. AM],Sphingobium sp. AM,Sphingobium sp. AM,1176302,27.4,27.4,73%,984,81.82,1619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXU32318.1?report=genbank&log$=prottop&blast_rank=548&RID=WEUJJY9C016"",""KXU32318.1"")"
autotransporter domain-containing protein [Sphingobium quisquiliarum],Sphingobium quisquiliarum,Sphingobium quisquiliarum,538379,27.4,27.4,73%,984,81.82,1627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161625686.1?report=genbank&log$=prottop&blast_rank=549&RID=WEUJJY9C016"",""WP_161625686.1"")"
autotransporter outer membrane beta-barrel domain-containing protein [Sphingobium sp. RSMS],Sphingobium sp. RSMS,Sphingobium sp. RSMS,520734,27.4,27.4,73%,984,81.82,1627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137709461.1?report=genbank&log$=prottop&blast_rank=550&RID=WEUJJY9C016"",""WP_137709461.1"")"
autotransporter outer membrane beta-barrel domain-containing protein [Sphingobium sp. Ndbn-10],Sphingobium sp. Ndbn-10,Sphingobium sp. Ndbn-10,1667223,27.4,27.4,73%,984,81.82,1628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139111473.1?report=genbank&log$=prottop&blast_rank=551&RID=WEUJJY9C016"",""WP_139111473.1"")"
MULTISPECIES: autotransporter domain-containing protein [unclassified Sphingobium],unclassified Sphingobium,unclassified Sphingobium,2611147,27.4,27.4,73%,984,81.82,1628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153017819.1?report=genbank&log$=prottop&blast_rank=552&RID=WEUJJY9C016"",""WP_153017819.1"")"
autotransporter outer membrane beta-barrel domain-containing protein [Sphingobium fuliginis],Sphingobium fuliginis,Sphingobium fuliginis,336203,27.4,27.4,73%,984,81.82,1628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130029874.1?report=genbank&log$=prottop&blast_rank=553&RID=WEUJJY9C016"",""WP_130029874.1"")"
MULTISPECIES: autotransporter domain-containing protein [unclassified Sphingobium],unclassified Sphingobium,unclassified Sphingobium,2611147,27.4,27.4,73%,984,81.82,1628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062113557.1?report=genbank&log$=prottop&blast_rank=554&RID=WEUJJY9C016"",""WP_062113557.1"")"
hypothetical protein [Micromonospora chalcea],Micromonospora chalcea,Micromonospora chalcea,1874,27.4,27.4,66%,984,80.00,1783,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104113292.1?report=genbank&log$=prottop&blast_rank=555&RID=WEUJJY9C016"",""WP_104113292.1"")"
hypothetical protein AND_010623 [Anopheles darlingi],Anopheles darlingi,Anopheles darlingi,43151,27.4,27.4,100%,984,61.11,2119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETN57800.1?report=genbank&log$=prottop&blast_rank=556&RID=WEUJJY9C016"",""ETN57800.1"")"
supervillin isoform X2 [Thrips palmi],Thrips palmi,Thrips palmi,161013,27.4,27.4,80%,984,62.50,2452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034251137.1?report=genbank&log$=prottop&blast_rank=557&RID=WEUJJY9C016"",""XP_034251137.1"")"
hypothetical protein [Bacteroidia bacterium],Bacteroidia bacterium,Bacteroidia bacterium,2044936,27.4,27.4,66%,984,80.00,2894,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBB1572656.1?report=genbank&log$=prottop&blast_rank=558&RID=WEUJJY9C016"",""MBB1572656.1"")"
hypothetical protein AL399_05275 [Candidatus [Bacteroides] periocalifornicus],Candidatus [Bacteroides] periocalifornicus,Candidatus [Bacteroides] periocalifornicus,1702214,27.4,27.4,66%,984,80.00,2978,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KQM08805.1?report=genbank&log$=prottop&blast_rank=559&RID=WEUJJY9C016"",""KQM08805.1"")"
protein eceriferum 3-like [Tanacetum cinerariifolium],Tanacetum cinerariifolium,Tanacetum cinerariifolium,118510,26.9,26.9,46%,1384,100.00,99,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GEY67559.1?report=genbank&log$=prottop&blast_rank=560&RID=WEUJJY9C016"",""GEY67559.1"")"
cupin domain-containing protein [Enterococcus sp. 9E7_DIV0242],Enterococcus sp. 9E7_DIV0242,Enterococcus sp. 9E7_DIV0242,1834193,26.9,26.9,86%,1385,69.23,108,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086350773.1?report=genbank&log$=prottop&blast_rank=561&RID=WEUJJY9C016"",""WP_086350773.1"")"
hypothetical protein [Halothece sp. PCC 7418],Halothece sp. PCC 7418,Halothece sp. PCC 7418,65093,26.9,26.9,60%,1385,88.89,108,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015224904.1?report=genbank&log$=prottop&blast_rank=562&RID=WEUJJY9C016"",""WP_015224904.1"")"
Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit B [Nitrosomonas sp.],Nitrosomonas sp.,Nitrosomonas sp.,42353,26.9,26.9,66%,1386,80.00,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3757009.1?report=genbank&log$=prottop&blast_rank=563&RID=WEUJJY9C016"",""MBA3757009.1"")"
thioredoxin-like domain protein [Bordetella holmesii ATCC 51541],Bordetella holmesii ATCC 51541,Bordetella holmesii ATCC 51541,1247649,26.9,26.9,60%,1387,88.89,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHV93286.1?report=genbank&log$=prottop&blast_rank=564&RID=WEUJJY9C016"",""AHV93286.1"")"
thioredoxin family protein [Bordetella holmesii 70147],Bordetella holmesii 70147,Bordetella holmesii 70147,1247647,26.9,26.9,60%,1387,88.89,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWM45501.1?report=genbank&log$=prottop&blast_rank=565&RID=WEUJJY9C016"",""EWM45501.1"")"
dihydroneopterin aldolase [Bordetella holmesii F627],Bordetella holmesii F627,Bordetella holmesii F627,1266729,26.9,26.9,60%,1389,88.89,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AMD50265.1?report=genbank&log$=prottop&blast_rank=566&RID=WEUJJY9C016"",""AMD50265.1"")"
thioredoxin [Halomonas xinjiangensis],Halomonas xinjiangensis,Halomonas xinjiangensis,1166948,26.9,26.9,86%,1389,61.54,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_043528216.1?report=genbank&log$=prottop&blast_rank=567&RID=WEUJJY9C016"",""WP_043528216.1"")"
hypothetical protein BCR44DRAFT_1175966 [Catenaria anguillulae PL171],Catenaria anguillulae PL171,Catenaria anguillulae PL171,765915,26.9,26.9,66%,1389,75.00,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ORZ40524.1?report=genbank&log$=prottop&blast_rank=568&RID=WEUJJY9C016"",""ORZ40524.1"")"
hypothetical protein AYO44_11440 [Planctomycetaceae bacterium SCGC AG-212-F19],Planctomycetaceae bacterium SCGC AG-212-F19,Planctomycetaceae bacterium SCGC AG-212-F19,1799658,26.9,26.9,66%,1389,80.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OAI46435.1?report=genbank&log$=prottop&blast_rank=569&RID=WEUJJY9C016"",""OAI46435.1"")"
hypothetical protein C3L33_02804 [Rhododendron williamsianum],Rhododendron williamsianum,Rhododendron williamsianum,262921,26.9,26.9,66%,1390,80.00,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE9465292.1?report=genbank&log$=prottop&blast_rank=570&RID=WEUJJY9C016"",""KAE9465292.1"")"
thiol:disulfide interchange protein DsbG [Ideonella dechloratans],Ideonella dechloratans,Ideonella dechloratans,36863,26.9,26.9,60%,1390,88.89,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151125082.1?report=genbank&log$=prottop&blast_rank=571&RID=WEUJJY9C016"",""WP_151125082.1"")"
thiol:disulfide interchange protein DsbG [Bordetella holmesii],Bordetella holmesii,Bordetella holmesii,35814,26.9,26.9,60%,1390,88.89,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005015101.1?report=genbank&log$=prottop&blast_rank=572&RID=WEUJJY9C016"",""WP_005015101.1"")"
hypothetical protein [Thermus thermamylovorans],Thermus sp. CFH 72773T,Thermus sp. CFH 72773T,2509362,26.9,26.9,66%,1390,80.00,225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130842235.1?report=genbank&log$=prottop&blast_rank=573&RID=WEUJJY9C016"",""WP_130842235.1"")"
protein-L-isoaspartate(D-aspartate) O-methyltransferase [Halomonas eurihalina],Halomonas eurihalina,Halomonas eurihalina,42566,26.9,26.9,66%,1390,80.00,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149323516.1?report=genbank&log$=prottop&blast_rank=574&RID=WEUJJY9C016"",""WP_149323516.1"")"
uncharacterized protein LOC106689931 [Halyomorpha halys],Halyomorpha halys,brown marmorated stink bug,286706,26.9,26.9,73%,1391,81.82,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014290643.1?report=genbank&log$=prottop&blast_rank=575&RID=WEUJJY9C016"",""XP_014290643.1"")"
LPS kinase [Sulfurospirillum deleyianum],Sulfurospirillum deleyianum,Sulfurospirillum deleyianum,65553,26.9,26.9,73%,1391,75.00,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012857572.1?report=genbank&log$=prottop&blast_rank=576&RID=WEUJJY9C016"",""WP_012857572.1"")"
thiol:disulfide interchange protein DsbG [Rhodoferax sp.],Rhodoferax sp.,Rhodoferax sp.,50421,26.9,26.9,60%,1391,88.89,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NMM14537.1?report=genbank&log$=prottop&blast_rank=577&RID=WEUJJY9C016"",""NMM14537.1"")"
thiol:disulfide interchange protein DsbG [Pseudomonas sp. GM18],Pseudomonas sp. GM18,Pseudomonas sp. GM18,1144324,26.9,26.9,60%,1391,88.89,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007942231.1?report=genbank&log$=prottop&blast_rank=578&RID=WEUJJY9C016"",""WP_007942231.1"")"
MULTISPECIES: thiol:disulfide interchange protein DsbG [Pseudomonas],Pseudomonas,Pseudomonas,286,26.9,26.9,60%,1391,88.89,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018929978.1?report=genbank&log$=prottop&blast_rank=579&RID=WEUJJY9C016"",""WP_018929978.1"")"
thiol:disulfide interchange protein DsbG [Pseudomonas frederiksbergensis],Pseudomonas frederiksbergensis,Pseudomonas frederiksbergensis,104087,26.9,26.9,60%,1391,88.89,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105343381.1?report=genbank&log$=prottop&blast_rank=580&RID=WEUJJY9C016"",""WP_105343381.1"")"
thiol:disulfide interchange protein DsbG [Advenella kashmirensis],Advenella kashmirensis,Advenella kashmirensis,310575,26.9,26.9,60%,1391,88.89,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014750936.1?report=genbank&log$=prottop&blast_rank=581&RID=WEUJJY9C016"",""WP_014750936.1"")"
thiol:disulfide interchange protein DsbG [Pseudomonas sp. PDM08],Pseudomonas sp. PDM08,Pseudomonas sp. PDM08,2769265,26.9,26.9,60%,1391,88.89,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192351020.1?report=genbank&log$=prottop&blast_rank=582&RID=WEUJJY9C016"",""WP_192351020.1"")"
cobalamin/Fe(3+)-siderophore ABC transporter ATP-binding protein [Rhodobacteraceae bacterium],Rhodobacteraceae bacterium,Rhodobacteraceae bacterium,1904441,26.9,26.9,66%,1391,81.82,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PCJ08040.1?report=genbank&log$=prottop&blast_rank=583&RID=WEUJJY9C016"",""PCJ08040.1"")"
phosphonate metabolism protein PhnP [Reinekea forsetii],Reinekea forsetii,Reinekea forsetii,1336806,26.9,26.9,73%,1391,72.73,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100256123.1?report=genbank&log$=prottop&blast_rank=584&RID=WEUJJY9C016"",""WP_100256123.1"")"
SAM-dependent methyltransferase [Rhodospirillaceae bacterium],Rhodospirillaceae bacterium,Rhodospirillaceae bacterium,1898112,26.9,26.9,46%,1391,100.00,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAG23193.1?report=genbank&log$=prottop&blast_rank=585&RID=WEUJJY9C016"",""MAG23193.1"")"
N-formylglutamate amidohydrolase [Lysobacter aestuarii],Lysobacter aestuarii,Lysobacter aestuarii,1706195,26.9,26.9,73%,1391,72.73,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170218660.1?report=genbank&log$=prottop&blast_rank=586&RID=WEUJJY9C016"",""WP_170218660.1"")"
hypothetical protein EB796_023632 [Bugula neritina],Bugula neritina,Bugula neritina,10212,26.9,26.9,80%,1391,75.00,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6018071.1?report=genbank&log$=prottop&blast_rank=587&RID=WEUJJY9C016"",""KAF6018071.1"")"
thiol:disulfide interchange protein DsbG [Bordetella sp. FB-8],Bordetella sp. FB-8,Bordetella sp. FB-8,1159870,26.9,26.9,60%,1391,88.89,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019938246.1?report=genbank&log$=prottop&blast_rank=588&RID=WEUJJY9C016"",""WP_019938246.1"")"
SDR family NAD(P)-dependent oxidoreductase [Actinobacteria bacterium],Actinobacteria bacterium,Actinobacteria bacterium,1883427,26.9,26.9,66%,1391,80.00,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMM15780.1?report=genbank&log$=prottop&blast_rank=589&RID=WEUJJY9C016"",""TMM15780.1"")"
phosphotransferase [Desulfomicrobium baculatum],Desulfomicrobium baculatum,Desulfomicrobium baculatum,899,26.9,26.9,66%,1392,80.00,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015773809.1?report=genbank&log$=prottop&blast_rank=590&RID=WEUJJY9C016"",""WP_015773809.1"")"
hypothetical protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,100%,1392,58.82,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001639085.1?report=genbank&log$=prottop&blast_rank=591&RID=WEUJJY9C016"",""WP_001639085.1"")"
FecR family protein [Pseudomonas sp. CBZ-4],Pseudomonas sp. CBZ-4,Pseudomonas sp. CBZ-4,1163065,26.9,26.9,93%,1392,64.29,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017738624.1?report=genbank&log$=prottop&blast_rank=592&RID=WEUJJY9C016"",""WP_017738624.1"")"
docking protein 3 [Cimex lectularius],Cimex lectularius,bed bug,79782,26.9,26.9,80%,1392,83.33,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014259690.1?report=genbank&log$=prottop&blast_rank=593&RID=WEUJJY9C016"",""XP_014259690.1"")"
Coenzyme F420 hydrogenase subunit beta [Methanophagales archaeon],Methanophagales archaeon,Methanophagales archaeon,2056316,26.9,26.9,86%,1392,69.23,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5417255.1?report=genbank&log$=prottop&blast_rank=594&RID=WEUJJY9C016"",""KAF5417255.1"")"
N-formylglutamate amidohydrolase [Lysobacter aestuarii],Lysobacter aestuarii,Lysobacter aestuarii,1706195,26.9,26.9,73%,1392,72.73,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQD39982.1?report=genbank&log$=prottop&blast_rank=595&RID=WEUJJY9C016"",""TQD39982.1"")"
coenzyme F420 hydrogenase subunit beta [Methanophagales archaeon],Methanophagales archaeon,Methanophagales archaeon,2056316,26.9,26.9,86%,1392,69.23,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF5428626.1?report=genbank&log$=prottop&blast_rank=596&RID=WEUJJY9C016"",""KAF5428626.1"")"
MBL fold metallo-hydrolase [Thiothrix sp.],Thiothrix sp.,Thiothrix sp.,1032,26.9,26.9,73%,1392,72.73,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TXH69817.1?report=genbank&log$=prottop&blast_rank=597&RID=WEUJJY9C016"",""TXH69817.1"")"
hypothetical protein NEOLEDRAFT_1136796 [Neolentinus lepideus HHB14362 ss-1],Neolentinus lepideus HHB14362 ss-1,Neolentinus lepideus HHB14362 ss-1,1314782,26.9,26.9,60%,1392,88.89,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZT23177.1?report=genbank&log$=prottop&blast_rank=598&RID=WEUJJY9C016"",""KZT23177.1"")"
DUF1501 domain-containing protein [Fuerstia sp.],Fuerstia sp.,Fuerstia sp.,1936112,26.9,26.9,60%,1392,75.00,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7967534.1?report=genbank&log$=prottop&blast_rank=599&RID=WEUJJY9C016"",""MBC7967534.1"")"
sugar ABC transporter ATP-binding protein [Blastopirellula sp.],Blastopirellula sp.,Blastopirellula sp.,2024826,26.9,26.9,60%,1392,88.89,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PHR95292.1?report=genbank&log$=prottop&blast_rank=600&RID=WEUJJY9C016"",""PHR95292.1"")"
hypothetical protein [Parachlamydiaceae bacterium],Parachlamydiaceae bacterium,Parachlamydiaceae bacterium,2052176,26.9,26.9,93%,1392,66.67,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3236781.1?report=genbank&log$=prottop&blast_rank=601&RID=WEUJJY9C016"",""MBA3236781.1"")"
