Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Pmt4p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,Saccharomyces cerevisiae YJM189,1294303,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR59643.1?report=genbank&log$=prottop&blast_rank=540&RID=WY7SFBG3013"",""AJR59643.1"")"
SX2_G0009060.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,baker's yeast,4932,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6634170.1?report=genbank&log$=prottop&blast_rank=541&RID=WY7SFBG3013"",""CAD6634170.1"")"
Pmt4p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,Saccharomyces cerevisiae YJM681,1294318,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR54086.1?report=genbank&log$=prottop&blast_rank=542&RID=WY7SFBG3013"",""AJR54086.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,Saccharomyces cerevisiae YJM1355,1294353,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV42129.1?report=genbank&log$=prottop&blast_rank=543&RID=WY7SFBG3013"",""AJV42129.1"")"
HN1_G0009190.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,baker's yeast,4932,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631860.1?report=genbank&log$=prottop&blast_rank=544&RID=WY7SFBG3013"",""CAD6631860.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1527],Saccharomyces cerevisiae YJM1527,Saccharomyces cerevisiae YJM1527,1294383,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR74210.1?report=genbank&log$=prottop&blast_rank=545&RID=WY7SFBG3013"",""AJR74210.1"")"
Pmt4p [Saccharomyces cerevisiae YJM453],Saccharomyces cerevisiae YJM453,Saccharomyces cerevisiae YJM453,1294311,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR63571.1?report=genbank&log$=prottop&blast_rank=546&RID=WY7SFBG3013"",""AJR63571.1"")"
Pmt4p [Saccharomyces cerevisiae YJM193],Saccharomyces cerevisiae YJM193,Saccharomyces cerevisiae YJM193,1294304,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR59973.1?report=genbank&log$=prottop&blast_rank=547&RID=WY7SFBG3013"",""AJR59973.1"")"
Dolichyl-phosphate-mannose--protein mannosyltransferase 4 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,baker's yeast,4932,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4000444.1?report=genbank&log$=prottop&blast_rank=548&RID=WY7SFBG3013"",""KAF4000444.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1307],Saccharomyces cerevisiae YJM1307,Saccharomyces cerevisiae YJM1307,1294345,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV39526.1?report=genbank&log$=prottop&blast_rank=549&RID=WY7SFBG3013"",""AJV39526.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,Saccharomyces cerevisiae YJM1418,1294368,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR69307.1?report=genbank&log$=prottop&blast_rank=550&RID=WY7SFBG3013"",""AJR69307.1"")"
Dolichyl-phosphate-mannose--protein mannosyltransferase 4 [Saccharomyces pastorianus],Saccharomyces pastorianus,Saccharomyces pastorianus,27292,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QID86232.1?report=genbank&log$=prottop&blast_rank=551&RID=WY7SFBG3013"",""QID86232.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,Saccharomyces cerevisiae YJM1399,1294362,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV45076.1?report=genbank&log$=prottop&blast_rank=552&RID=WY7SFBG3013"",""AJV45076.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,Saccharomyces cerevisiae YJM1078,1296266,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP39822.1?report=genbank&log$=prottop&blast_rank=553&RID=WY7SFBG3013"",""AJP39822.1"")"
Pmt4p [Saccharomyces cerevisiae YJM682],Saccharomyces cerevisiae YJM682,Saccharomyces cerevisiae YJM682,1294319,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR54418.1?report=genbank&log$=prottop&blast_rank=554&RID=WY7SFBG3013"",""AJR54418.1"")"
EM14S01-3B_G0008750.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,baker's yeast,4932,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631099.1?report=genbank&log$=prottop&blast_rank=555&RID=WY7SFBG3013"",""CAD6631099.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1549],Saccharomyces cerevisiae YJM1549,Saccharomyces cerevisiae YJM1549,1294384,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR74537.1?report=genbank&log$=prottop&blast_rank=556&RID=WY7SFBG3013"",""AJR74537.1"")"
dolichyl-phosphate-mannose-protein mannosyltransferase [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,Saccharomyces cerevisiae S288C,559292,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_012677.1?report=genbank&log$=prottop&blast_rank=557&RID=WY7SFBG3013"",""NP_012677.1"")"
Pmt4p [Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7],Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7,Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7,1095631,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EHN01583.1?report=genbank&log$=prottop&blast_rank=558&RID=WY7SFBG3013"",""EHN01583.1"")"
Pmt4p [Saccharomyces cerevisiae YJM1342],Saccharomyces cerevisiae YJM1342,Saccharomyces cerevisiae YJM1342,1294352,29.5,29.5,70%,66,85.71,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV41801.1?report=genbank&log$=prottop&blast_rank=559&RID=WY7SFBG3013"",""AJV41801.1"")"
Pmt4p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,Saccharomyces cerevisiae Vin13,764099,29.5,29.5,70%,66,85.71,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA78161.1?report=genbank&log$=prottop&blast_rank=560&RID=WY7SFBG3013"",""EGA78161.1"")"
YJR143Cp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,Saccharomyces cerevisiae AWRI1631,545124,29.5,29.5,70%,66,85.71,683,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ71113.1?report=genbank&log$=prottop&blast_rank=561&RID=WY7SFBG3013"",""EDZ71113.1"")"
Pmt4p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,Saccharomyces cerevisiae FostersO,764101,29.5,29.5,70%,66,85.71,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA61769.1?report=genbank&log$=prottop&blast_rank=562&RID=WY7SFBG3013"",""EGA61769.1"")"
Dolichyl-phosphate-mannose--protein mannosyltransferase 4 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,baker's yeast,4932,29.5,29.5,70%,66,85.71,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4002968.1?report=genbank&log$=prottop&blast_rank=563&RID=WY7SFBG3013"",""KAF4002968.1"")"
Pmt4p [Saccharomyces cerevisiae VL3],Saccharomyces cerevisiae VL3,Saccharomyces cerevisiae VL3,764100,29.5,29.5,70%,66,85.71,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA86150.1?report=genbank&log$=prottop&blast_rank=564&RID=WY7SFBG3013"",""EGA86150.1"")"
hypothetical protein TRICI_000333 [Trichomonascus ciferrii],Trichomonascus ciferrii,Trichomonascus ciferrii,44093,29.5,29.5,70%,66,87.50,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA8917516.1?report=genbank&log$=prottop&blast_rank=565&RID=WY7SFBG3013"",""KAA8917516.1"")"
Uncharacterized protein G01um101413_426 [Parcubacteria group bacterium Gr01-1014_13],Parcubacteria group bacterium Gr01-1014_13,Parcubacteria group bacterium Gr01-1014_13,2017175,29.5,29.5,70%,66,87.50,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TSC85042.1?report=genbank&log$=prottop&blast_rank=566&RID=WY7SFBG3013"",""TSC85042.1"")"
DNA internalization-related competence protein ComEC/Rec2 [Comamonas sp. Sa2CVA6],Comamonas sp. Sa2CVA6,Comamonas sp. Sa2CVA6,2762231,29.5,29.5,80%,66,77.78,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191723620.1?report=genbank&log$=prottop&blast_rank=567&RID=WY7SFBG3013"",""WP_191723620.1"")"
unnamed protein product,,,0,29.5,29.5,90%,66,66.67,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_196282599.1?report=genbank&log$=prottop&blast_rank=568&RID=WY7SFBG3013"",""WP_196282599.1"")"
DUF2029 domain-containing protein [Candidatus Koribacter versatilis],Candidatus Koribacter versatilis,Candidatus Koribacter versatilis,658062,29.5,29.5,90%,66,77.78,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011525175.1?report=genbank&log$=prottop&blast_rank=569&RID=WY7SFBG3013"",""WP_011525175.1"")"
MBOAT family protein [Phaeodactylibacter xiamenensis],Phaeodactylibacter xiamenensis,Phaeodactylibacter xiamenensis,1524460,29.5,29.5,70%,67,87.50,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044228489.1?report=genbank&log$=prottop&blast_rank=570&RID=WY7SFBG3013"",""WP_044228489.1"")"
MBOAT family protein [Phaeodactylibacter sp.],Phaeodactylibacter sp.,Phaeodactylibacter sp.,1940289,29.5,29.5,70%,67,87.50,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NRA49743.1?report=genbank&log$=prottop&blast_rank=571&RID=WY7SFBG3013"",""NRA49743.1"")"
gfo/Idh/MocA family oxidoreductase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,29.5,29.5,70%,67,85.71,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPJ53708.1?report=genbank&log$=prottop&blast_rank=572&RID=WY7SFBG3013"",""RPJ53708.1"")"
gfo/Idh/MocA family oxidoreductase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,29.5,29.5,70%,67,85.71,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPJ86568.1?report=genbank&log$=prottop&blast_rank=573&RID=WY7SFBG3013"",""RPJ86568.1"")"
gfo/Idh/MocA family oxidoreductase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,29.5,29.5,70%,67,85.71,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPI20575.1?report=genbank&log$=prottop&blast_rank=574&RID=WY7SFBG3013"",""RPI20575.1"")"
glycosyltransferase family 2 protein [Bacillus sp. FJAT-27445],Bacillus sp. FJAT-27445,Bacillus sp. FJAT-27445,1679166,29.5,29.5,80%,67,72.73,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059173403.1?report=genbank&log$=prottop&blast_rank=575&RID=WY7SFBG3013"",""WP_059173403.1"")"
sensor histidine kinase [Edaphobacter lichenicola],Edaphobacter lichenicola,Edaphobacter lichenicola,2051959,29.5,29.5,100%,67,69.23,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183790487.1?report=genbank&log$=prottop&blast_rank=576&RID=WY7SFBG3013"",""WP_183790487.1"")"
sensor histidine kinase [Edaphobacter lichenicola],Edaphobacter lichenicola,Edaphobacter lichenicola,2051959,29.5,29.5,100%,67,69.23,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179581009.1?report=genbank&log$=prottop&blast_rank=577&RID=WY7SFBG3013"",""WP_179581009.1"")"
sensor histidine kinase [Edaphobacter lichenicola],Edaphobacter lichenicola,Edaphobacter lichenicola,2051959,29.5,29.5,100%,67,69.23,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183813975.1?report=genbank&log$=prottop&blast_rank=578&RID=WY7SFBG3013"",""WP_183813975.1"")"
sensor histidine kinase [Granulicella sp. S190],Granulicella sp. S190,Granulicella sp. S190,1747226,29.5,29.5,100%,67,69.23,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158942652.1?report=genbank&log$=prottop&blast_rank=579&RID=WY7SFBG3013"",""WP_158942652.1"")"
UbiA family prenyltransferase [Desulfovibrio sp. 86],Desulfovibrio sp. 86,Desulfovibrio sp. 86,2666132,29.5,29.5,80%,67,77.78,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179979740.1?report=genbank&log$=prottop&blast_rank=580&RID=WY7SFBG3013"",""WP_179979740.1"")"
4-hydroxybenzoate octaprenyltransferase [Desulfovibrio sp. MES5],Desulfovibrio sp. MES5,Desulfovibrio sp. MES5,1899016,29.5,29.5,80%,67,77.78,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXS27755.1?report=genbank&log$=prottop&blast_rank=581&RID=WY7SFBG3013"",""OXS27755.1"")"
MULTISPECIES: 4-hydroxybenzoate octaprenyltransferase [Desulfovibrio],Desulfovibrio,Desulfovibrio,872,29.5,29.5,80%,67,77.78,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072312204.1?report=genbank&log$=prottop&blast_rank=582&RID=WY7SFBG3013"",""WP_072312204.1"")"
4-hydroxybenzoate octaprenyltransferase [Desulfovibrio desulfuricans],Desulfovibrio desulfuricans,Desulfovibrio desulfuricans,876,29.5,29.5,80%,67,77.78,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012624287.1?report=genbank&log$=prottop&blast_rank=583&RID=WY7SFBG3013"",""WP_012624287.1"")"
DUF2637 domain-containing protein [Mycolicibacterium wolinskyi],Mycolicibacterium wolinskyi,Mycolicibacterium wolinskyi,59750,29.5,29.5,70%,67,87.50,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085144450.1?report=genbank&log$=prottop&blast_rank=584&RID=WY7SFBG3013"",""WP_085144450.1"")"
hypothetical protein A2821_00495 [Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_41_23],Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_41_23,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_41_23,1798672,29.5,29.5,70%,67,87.50,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGH64941.1?report=genbank&log$=prottop&blast_rank=585&RID=WY7SFBG3013"",""OGH64941.1"")"
UbiA family prenyltransferase [Desulfovibrio desulfuricans],Desulfovibrio desulfuricans,Desulfovibrio desulfuricans,876,29.5,29.5,80%,67,77.78,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136401009.1?report=genbank&log$=prottop&blast_rank=586&RID=WY7SFBG3013"",""WP_136401009.1"")"
D-ala-D-ala transporter subunit [Desulfurococcales archaeon ex4484_217_2],Desulfurococcales archaeon ex4484_217_2,Desulfurococcales archaeon ex4484_217_2,2012519,29.5,29.5,90%,67,77.78,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OYT56567.1?report=genbank&log$=prottop&blast_rank=587&RID=WY7SFBG3013"",""OYT56567.1"")"
hypothetical protein SCY_3061 [Saccharomyces cerevisiae YJM789],Saccharomyces cerevisiae YJM789,Saccharomyces cerevisiae YJM789,307796,29.5,29.5,70%,67,85.71,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDN63460.1?report=genbank&log$=prottop&blast_rank=588&RID=WY7SFBG3013"",""EDN63460.1"")"
hypothetical protein [Lactobacillus huananensis],Lactobacillus sp. 151-2B,Lactobacillus sp. 151-2B,2486019,29.5,29.5,90%,67,72.73,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125572829.1?report=genbank&log$=prottop&blast_rank=589&RID=WY7SFBG3013"",""WP_125572829.1"")"
TIGR02206 family membrane protein [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,29.5,29.5,70%,67,87.50,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MYB06114.1?report=genbank&log$=prottop&blast_rank=590&RID=WY7SFBG3013"",""MYB06114.1"")"
TIGR02206 family membrane protein [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,29.5,29.5,70%,67,87.50,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MXX54191.1?report=genbank&log$=prottop&blast_rank=591&RID=WY7SFBG3013"",""MXX54191.1"")"
TIGR02206 family membrane protein [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,29.5,29.5,70%,67,87.50,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MXX72272.1?report=genbank&log$=prottop&blast_rank=592&RID=WY7SFBG3013"",""MXX72272.1"")"
TIGR02206 family membrane protein [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,29.5,29.5,70%,67,87.50,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MXV95323.1?report=genbank&log$=prottop&blast_rank=593&RID=WY7SFBG3013"",""MXV95323.1"")"
TIGR02206 family membrane protein [Metabacillus indicus],Bacillus indicus,Bacillus indicus,246786,29.5,29.5,70%,67,87.50,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029565878.1?report=genbank&log$=prottop&blast_rank=594&RID=WY7SFBG3013"",""WP_029565878.1"")"
TIGR02206 family membrane protein [Metabacillus indicus],Bacillus indicus,Bacillus indicus,246786,29.5,29.5,70%,67,87.50,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029280745.1?report=genbank&log$=prottop&blast_rank=595&RID=WY7SFBG3013"",""WP_029280745.1"")"
nicotinamide mononucleotide transporter [Deinobacterium chartae],Deinobacterium chartae,Deinobacterium chartae,521158,29.5,29.5,80%,67,75.00,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183988067.1?report=genbank&log$=prottop&blast_rank=596&RID=WY7SFBG3013"",""WP_183988067.1"")"
hypothetical protein DMF53_06615 [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,29.5,29.5,70%,68,87.50,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYQ64893.1?report=genbank&log$=prottop&blast_rank=597&RID=WY7SFBG3013"",""PYQ64893.1"")"
MFS transporter [Corynebacterium kefirresidentii],Corynebacterium kefirresidentii,Corynebacterium kefirresidentii,1979527,29.5,29.5,70%,69,87.50,88,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143339327.1?report=genbank&log$=prottop&blast_rank=598&RID=WY7SFBG3013"",""WP_143339327.1"")"
MFS transporter [Corynebacterium kefirresidentii],Corynebacterium kefirresidentii,Corynebacterium kefirresidentii,1979527,29.5,29.5,70%,69,87.50,87,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OUJ20848.1?report=genbank&log$=prottop&blast_rank=599&RID=WY7SFBG3013"",""OUJ20848.1"")"
hypothetical protein [Bythopirellula goksoyri],Bythopirellula goksoyri,Bythopirellula goksoyri,1400387,29.5,29.5,80%,70,72.73,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148072540.1?report=genbank&log$=prottop&blast_rank=600&RID=WY7SFBG3013"",""WP_148072540.1"")"
hypothetical protein Pla144_05780 [Planctomycetes bacterium Pla144],Planctomycetes bacterium Pla144,Planctomycetes bacterium Pla144,2528003,29.5,29.5,80%,70,72.73,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TWU29799.1?report=genbank&log$=prottop&blast_rank=601&RID=WY7SFBG3013"",""TWU29799.1"")"
hypothetical protein [Planctomycetaceae bacterium],Planctomycetaceae bacterium,Planctomycetaceae bacterium,2026779,29.5,29.5,80%,70,72.73,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAT70159.1?report=genbank&log$=prottop&blast_rank=602&RID=WY7SFBG3013"",""MAT70159.1"")"
hypothetical protein [Fuerstia sp.],Fuerstia sp.,Fuerstia sp.,1936112,29.5,29.5,80%,71,72.73,66,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7965690.1?report=genbank&log$=prottop&blast_rank=603&RID=WY7SFBG3013"",""MBC7965690.1"")"
TPA: hypothetical protein [Planctomycetaceae bacterium],Planctomycetaceae bacterium,Planctomycetaceae bacterium,2026779,29.5,29.5,80%,71,72.73,63,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCP11266.1?report=genbank&log$=prottop&blast_rank=604&RID=WY7SFBG3013"",""HCP11266.1"")"
ABC transporter ATP-binding protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,29.1,29.1,80%,94,87.50,845,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MYD43013.1?report=genbank&log$=prottop&blast_rank=605&RID=WY7SFBG3013"",""MYD43013.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,29.1,29.1,90%,94,77.78,837,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF67017.1?report=genbank&log$=prottop&blast_rank=606&RID=WY7SFBG3013"",""MBF67017.1"")"
hypothetical protein EC973_000650 [Apophysomyces ossiformis],Apophysomyces ossiformis,Apophysomyces ossiformis,679940,29.1,29.1,80%,94,87.50,831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7731234.1?report=genbank&log$=prottop&blast_rank=607&RID=WY7SFBG3013"",""KAF7731234.1"")"
Dolichyl-phosphate-mannose--protein mannosyltransferase 4 [[Candida] glabrata],[Candida] glabrata,[Candida] glabrata,5478,29.1,29.1,90%,94,66.67,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KTB10752.1?report=genbank&log$=prottop&blast_rank=608&RID=WY7SFBG3013"",""KTB10752.1"")"
uncharacterized protein CAGL0M00220g [[Candida] glabrata],[Candida] glabrata,[Candida] glabrata,5478,29.1,29.1,90%,94,66.67,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_449354.1?report=genbank&log$=prottop&blast_rank=609&RID=WY7SFBG3013"",""XP_449354.1"")"
Dolichyl-phosphate-mannose--protein mannosyltransferase 4 [[Candida] glabrata],[Candida] glabrata,[Candida] glabrata,5478,29.1,29.1,90%,94,66.67,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KTA96007.1?report=genbank&log$=prottop&blast_rank=610&RID=WY7SFBG3013"",""KTA96007.1"")"
hypothetical protein B1J91_M00220g [[Candida] glabrata],[Candida] glabrata,[Candida] glabrata,5478,29.1,29.1,90%,94,66.67,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXB40202.1?report=genbank&log$=prottop&blast_rank=611&RID=WY7SFBG3013"",""OXB40202.1"")"
uncharacterized protein GWK60_M00121 [[Candida] glabrata],[Candida] glabrata,[Candida] glabrata,5478,29.1,29.1,90%,94,66.67,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNG16712.1?report=genbank&log$=prottop&blast_rank=612&RID=WY7SFBG3013"",""QNG16712.1"")"
KUP system potassium uptake protein [Galdieria sulphuraria],Galdieria sulphuraria,Galdieria sulphuraria,130081,29.1,29.1,90%,94,63.64,744,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005702868.1?report=genbank&log$=prottop&blast_rank=613&RID=WY7SFBG3013"",""XP_005702868.1"")"
hypothetical protein SPI_00805 [Sporothrix insectorum RCEF 264],Sporothrix insectorum RCEF 264,Sporothrix insectorum RCEF 264,1081102,29.1,29.1,80%,94,75.00,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OAA68610.1?report=genbank&log$=prottop&blast_rank=614&RID=WY7SFBG3013"",""OAA68610.1"")"
Ankyrin repeat domain containing protein [Pandoravirus quercus],Pandoravirus quercus,Pandoravirus quercus,2107709,29.1,29.1,90%,94,53.33,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009483461.1?report=genbank&log$=prottop&blast_rank=615&RID=WY7SFBG3013"",""YP_009483461.1"")"
ankyrin repeat domain containing protein [Pandoravirus celtis],Pandoravirus celtis,Pandoravirus celtis,2568002,29.1,29.1,90%,94,53.33,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBZ81364.1?report=genbank&log$=prottop&blast_rank=616&RID=WY7SFBG3013"",""QBZ81364.1"")"
hypothetical protein [Hymenobacter terrenus],Hymenobacter terrenus,Hymenobacter terrenus,1629124,29.1,29.1,80%,94,87.50,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046245210.1?report=genbank&log$=prottop&blast_rank=617&RID=WY7SFBG3013"",""WP_046245210.1"")"
unnamed protein product,,,0,29.1,29.1,80%,94,87.50,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191005020.1?report=genbank&log$=prottop&blast_rank=618&RID=WY7SFBG3013"",""WP_191005020.1"")"
hypothetical protein [Hymenobacter frigidus],Hymenobacter frigidus,Hymenobacter frigidus,1524095,29.1,29.1,80%,94,87.50,504,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188560115.1?report=genbank&log$=prottop&blast_rank=619&RID=WY7SFBG3013"",""WP_188560115.1"")"
hypothetical protein GCM10011495_01770 [Hymenobacter frigidus],Hymenobacter frigidus,Hymenobacter frigidus,1524095,29.1,29.1,80%,94,87.50,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GGH78875.1?report=genbank&log$=prottop&blast_rank=620&RID=WY7SFBG3013"",""GGH78875.1"")"
c-type cytochrome [Desulfovibrio bastinii],Desulfovibrio bastinii,Desulfovibrio bastinii,47157,29.1,29.1,90%,94,70.00,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027178012.1?report=genbank&log$=prottop&blast_rank=621&RID=WY7SFBG3013"",""WP_027178012.1"")"
